,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,hr,min
57,"(14, 15)",-99747.28632526637,4309448.534219178,-243899.03281842195,2526000.5042767124,1512.7480056907673,1709801.9225334246,72141.99386989042,14,15
58,"(14, 30)",-111592.73428947918,4257688.398879453,-247822.2597266849,2567911.099287671,1442.7326301290411,1620672.170763014,67671.37955652055,14,30
59,"(14, 45)",-114761.20508505729,4249396.803241096,-247052.92856560275,2609673.8463945207,1380.116701948767,1572958.9627931507,65391.4739150137,14,45
60,"(15, 0)",-118196.20218577451,4225139.289512329,-244486.8924207233,2653359.420920548,1336.8839820692328,1508166.1405271234,62283.70328024658,15,0
61,"(15, 15)",-117687.18494635506,4205561.486463014,-242789.0093939049,2660702.945378082,1247.3030366339726,1480245.6716676713,63374.40535219178,15,15
62,"(15, 30)",-120199.7040579063,4167888.305364384,-238450.6160265589,2700121.9658246576,1180.1216533049042,1407324.9796506849,59270.62807350685,15,30
63,"(15, 45)",-113645.20316412549,4170100.884027397,-228393.2466859561,2743324.5439972603,1155.833346299945,1367967.65116,57661.74324487672,15,45
64,"(16, 0)",-106725.83485590412,4162329.962216439,-217012.78658906984,2787348.573227397,1123.8516358750685,1318566.7794750684,55298.96281712329,16,0
65,"(16, 15)",-101558.7035227863,4119442.350158904,-207621.28814757263,2792766.6526657534,1095.6522757094249,1271869.0988249315,53728.77305449315,16,15
66,"(16, 30)",-91535.94203236082,4124293.2662904114,-193691.7477105504,2839071.1281506848,1052.385338716356,1232602.238740274,51583.900131780814,16,30
67,"(16, 45)",-76212.14312670959,4148560.958682192,-176297.67468304656,2882967.453465753,1048.002633958685,1213742.327520548,50818.47590120548,16,45
68,"(17, 0)",-58961.49837041316,4178343.323523288,-157431.38804893973,2928463.051504109,1008.374763112411,1199103.9937,49784.38621084932,17,0
69,"(17, 15)",-37961.43871137507,4240657.554873973,-136954.4319857945,2983143.5087342463,988.337347238137,1206763.8859263014,49758.32697542466,17,15
70,"(17, 30)",-18781.621145033427,4274894.542161644,-116569.90695073864,3022691.7328849314,987.7391312728492,1201827.1501619178,49385.4825060274,17,30
71,"(17, 45)",5966.494844801178,4323303.268276712,-92439.59590726164,3057558.46140548,1000.3018609884932,1215001.1049320546,49740.0319089863,17,45
72,"(18, 0)",31614.89144863753,4373613.088767123,-67913.76817190403,3090038.916487671,970.0354770284932,1232351.6204531507,50249.36216002739,18,0
73,"(18, 15)",65850.60729212164,4523361.432112329,-38843.00268000274,3179567.588126027,992.7258844448492,1291560.8582167125,51229.31748441095,18,15
74,"(18, 30)",91815.64892238552,4568210.488550685,-14539.351703577258,3200510.5767424656,994.1742786345206,1314782.2983057534,51912.405657013696,18,30
75,"(18, 45)",124003.67812180822,4622801.374849315,14310.95316864904,3213044.4282821915,1018.8228372679451,1355831.7991479451,52895.71172947945,18,45
76,"(19, 0)",155135.7359947507,4677886.203369863,41801.94448740356,3220204.2005041097,1030.1257556561918,1402078.8303643835,54563.33662476712,19,0
77,"(19, 15)",190046.58531224655,4798809.182413699,72257.97135470959,3286720.558328767,1053.8183741204932,1454686.943090411,56339.93558819177,19,15
78,"(19, 30)",217681.6800829315,4838326.668331507,96596.72469280346,3286138.5410356163,1082.981062260822,1493002.4484958902,58094.5961429589,19,30
79,"(19, 45)",248511.5566528767,4858221.707021918,124249.74477825452,3267746.994358904,1127.0396584657535,1529788.5823726028,59552.76029589042,19,45
80,"(20, 0)",273098.35010739724,4867458.932975343,146137.86094452054,3242431.691504109,1174.7474303734243,1563176.1518164384,60670.26349235617,20,0
81,"(20, 15)",291884.4093621918,4869060.66839726,165161.51217684933,3252972.5241342466,1194.8334500706849,1552168.057679452,62726.33779652054,20,15
82,"(20, 30)",307415.1814682192,4860011.09150137,178536.59846364384,3219006.564849315,1219.044185349041,1575983.602967123,63801.03773767124,20,30
83,"(20, 45)",320005.87315945205,4826674.933041096,190089.52947665757,3170327.2152849315,1250.7640183076712,1590118.1901342466,64979.12950010959,20,45
84,"(21, 0)",328300.3088112329,4778873.319405479,197916.92260767124,3116419.851227397,1264.3032962542466,1595875.6501753426,65313.815488547945,21,0
85,"(21, 15)",333765.5743049315,4736288.358317808,205443.3634709589,3098578.541657534,1304.0408173490412,1570588.0855561646,65805.36645621917,21,15
86,"(21, 30)",337171.29925835616,4693674.6971013695,207685.6326410959,3047170.3490684936,1351.871459759726,1578516.043432877,66623.77042,21,30
87,"(21, 45)",338112.00330109586,4641066.421613699,208109.4813189041,2987730.4001643835,1361.2035899472328,1584352.295767123,67610.13717380822,21,45
88,"(22, 0)",338465.95623452053,4582448.699334246,207955.82630575344,2927477.4396109586,1410.173506191233,1585314.1119150685,68233.50679035616,22,0
89,"(22, 15)",334352.01258931507,4510255.279646575,205838.602880274,2871198.6795726027,1519.9421505279454,1568715.5260926029,68817.25339435617,22,15
90,"(22, 30)",332416.6414358904,4466955.881178083,203319.1792728767,2822106.8562164386,1500.6958106465752,1573867.203335069,69476.44170298631,22,30
91,"(22, 45)",329719.6210027397,4425857.952369863,199611.49275150688,2766901.5299452054,1556.7683020739728,1586961.564480822,70434.03479356164,22,45
92,"(23, 0)",327876.6997780822,4388810.852265753,196056.52854246573,2717590.738539726,1610.581881830137,1598294.9913057534,71309.3703679178,23,0
93,"(23, 15)",321018.36485972605,4261910.439816439,188643.94232164384,2595147.317671233,1778.3926392966027,1592873.7770454795,72124.41775273973,23,15
94,"(23, 30)",318350.1983882192,4223231.393723288,185498.59810684933,2547815.577183562,1722.2754323232602,1600757.4675252056,72950.95663539726,23,30
95,"(23, 45)",315506.08916136983,4169421.5362520553,180858.56588876716,2479283.6425342467,1829.825797759178,1614372.606319178,73949.95688673972,23,45
