,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,hr,min
13,"(3, 15)",71664.62627709589,2511739.4714041096,18930.92632821918,754022.5688852055,26119.55321209178,1607086.4674265755,124512.31916934796,3,15
14,"(3, 30)",72355.34116641096,2540177.436720548,18732.66083110137,752353.2261709588,26943.17003361452,1634064.4648480276,126818.36453728768,3,30
15,"(3, 45)",73150.65539580822,2562963.425923836,18787.34263769863,752147.0824512328,27332.322059518083,1655204.1265717808,128281.97990278904,3,45
16,"(4, 0)",73937.02282375342,2588559.4212123286,18783.99260583013,752157.052270685,27904.06079685356,1678222.9325983834,130276.99009905754,4,0
17,"(4, 15)",73195.5690298356,2625391.5763068493,19033.055862484933,756671.3130169864,27531.10570648849,1710446.3617010685,130736.02316120271,4,15
18,"(4, 30)",74287.14441709589,2647976.030283561,18885.74401781644,755120.0008536986,28177.57789058641,1730823.6739057808,133847.4624142904,4,30
19,"(4, 45)",75359.16026049315,2688217.593579178,19035.277497652056,761626.5845668494,28644.62941681581,1762058.497738466,135881.5238468329,4,45
20,"(5, 0)",76070.382664,2711287.7876361646,19063.141138797266,763607.3489126028,29156.35330855148,1780873.1273183012,137644.14998601095,5,0
21,"(5, 15)",77320.79653871233,2790241.1013786304,19475.768206082197,782833.5138980822,29399.725333179493,1840242.398431233,137763.69344434247,5,15
22,"(5, 30)",78243.0937220822,2818930.535329863,19450.83667266849,783998.239700548,30022.371140709314,1863879.4671646573,141028.68425469042,5,30
23,"(5, 45)",79871.2629979452,2868509.253471781,19714.99895386301,794204.2436468493,30500.113372000826,1900109.178170959,143694.23778412057,5,45
24,"(6, 0)",80774.95910471232,2897502.289721644,19876.485081753424,799266.5456931506,30892.54985024685,1921437.8868271236,145903.80862639452,6,0
25,"(6, 15)",86539.4601171233,3048650.0058764387,21413.199737369865,837979.1027991781,31096.864807773694,2027780.111850137,151793.64570038355,6,15
26,"(6, 30)",87301.76242389041,3078630.5752008217,21352.07459252055,841877.6489145205,31720.6356970737,2049979.4500556164,155052.33512164382,6,30
27,"(6, 45)",89505.58537975342,3145131.1539531504,21938.044247753427,859827.5088139727,32163.21441599753,2094323.17912274,158816.70969939727,6,45
28,"(7, 0)",90440.60198830137,3189124.979931233,22010.8984840548,871000.412880274,32595.129454424383,2123757.511928767,161771.3133300822,7,0
29,"(7, 15)",95961.58827471233,3389116.540360548,23928.97346528219,934138.4009109588,34727.42487131918,2249895.158037534,170350.07382057534,7,15
30,"(7, 30)",96940.69439367123,3422803.723470959,23773.943279772604,944695.7893580822,34740.556654421096,2270154.152311507,173208.14887641097,7,30
31,"(7, 45)",98297.6988078904,3493556.5803493154,23825.956337893156,971342.8419657536,35358.54524309233,2309775.1251572603,177073.6629749863,7,45
32,"(8, 0)",98150.01742383564,3526568.4380863016,23199.41812953151,985086.9624684931,35495.70253565973,2326212.6559928767,179767.16701156163,8,0
33,"(8, 15)",103136.0631269863,3708379.307382466,23889.81258826301,1058318.0802531508,37722.679772736985,2422826.5378112327,189509.2110380822,8,15
34,"(8, 30)",102330.45111070684,3708678.993753698,22622.61363077384,1064067.9402205478,37584.729653983566,2417107.8327128766,189915.54763032877,8,30
35,"(8, 45)",101365.4647908356,3744454.2690241095,21326.064414734028,1087300.6145356162,37926.14182980822,2427330.782863561,191892.8250119726,8,45
36,"(9, 0)",98414.2037450411,3737447.5338145206,19050.59211844884,1092207.9136257535,37774.36800392822,2415837.876372603,191623.55064158904,9,0
37,"(9, 15)",100383.09521827588,3862195.25240274,18058.718014304824,1148278.9239345207,38762.80819677617,2479145.0225761645,196008.83159564383,9,15
38,"(9, 30)",95629.97599342496,3804456.390054794,14717.440722808658,1142322.3199241096,38429.01165822411,2430475.469282192,193229.53946126025,9,30
39,"(9, 45)",91428.9261152913,3776610.65559178,11629.666641420356,1149132.5797147944,38136.42728134329,2398630.5738123287,190711.07221567124,9,45
40,"(10, 0)",85611.15336129413,3711725.535652055,7739.319798384109,1141742.8062087672,37486.28356383096,2345895.8659747946,186600.87378652056,10,0
41,"(10, 15)",83182.56801003564,3776206.1630136985,4532.467674851049,1175129.275728767,37341.46241944795,2376737.2878950685,186992.2063750959,10,15
42,"(10, 30)",76162.11189818356,3671960.750632877,-47.26729044921099,1159791.6426317808,36231.51847843535,2295310.085188767,180621.73086449315,10,30
43,"(10, 45)",70494.81796868205,3609598.678931507,-3776.011252302028,1157025.0987901369,35417.68385855863,2241334.388739452,175814.67771635618,10,45
44,"(11, 0)",63743.337989666026,3512501.0501835616,-7885.164262901918,1143263.3717252056,34342.81399847863,2165305.8348961645,169583.4572398356,11,0
45,"(11, 15)",60096.495059459725,3547441.1288575344,-11274.203056940274,1162092.6547843835,34567.78130719699,2181265.1506860275,169515.07514750684,11,15
46,"(11, 30)",53128.44884715863,3431630.2423835616,-15499.30564427581,1144706.2211290412,32915.91396957945,2091308.3036402736,162698.50102887672,11,30
47,"(11, 45)",47834.70297475205,3354803.9684246574,-18791.44493398274,1137646.302390137,31676.903524160003,2028107.7965523289,157371.8738860548,11,45
48,"(12, 0)",41694.60068502082,3250989.0273945206,-22008.37236112274,1123948.7029043837,30136.787478423837,1945838.6800536984,151063.291661863,12,0
49,"(12, 15)",40124.02695173334,3269588.526868493,-24909.748018409588,1136524.5379323289,30129.7389503789,1951595.722489589,151339.47866178083,12,15
50,"(12, 30)",33845.359218219455,3153006.656432877,-27962.076772936714,1119495.7291572604,28422.118156866025,1861117.06545726,143971.32064978083,12,30
51,"(12, 45)",29571.51130050548,3080128.55930137,-30204.43881458822,1112933.6350772602,27105.946989511234,1800990.6255739725,139098.80960846576,12,45
52,"(13, 0)",24715.816018380545,2983069.8580849315,-32308.65151391589,1100505.73614,25570.59975700438,1723872.387249863,133120.18324720548,13,0
53,"(13, 15)",25834.212750340277,3016424.8691835618,-33582.21818509858,1108800.8514027398,25251.66899246137,1746941.599339452,135431.78928180822,13,15
54,"(13, 30)",20527.145928629317,2902985.776769863,-35687.13870312329,1092461.5494928767,23702.2979993148,1658252.746539178,128570.28928090412,13,30
55,"(13, 45)",17960.907721155618,2840976.280410959,-36482.48004007918,1084903.312530959,22638.931693799725,1609086.9582273974,124347.44797345206,13,45
56,"(14, 0)",14518.897865030574,2749608.874671233,-37328.20519161178,1071730.7943479451,21334.13382338137,1538187.504391781,118356.7686409589,14,0
57,"(14, 15)",15533.77173909315,2780069.12769589,-37373.44853234411,1076645.2160830137,21749.22804746438,1559583.4698761643,122096.68888087673,14,15
58,"(14, 30)",11935.822901148493,2671702.9995945203,-37932.79239974663,1060451.5828482192,20312.88507156822,1475883.4604246574,115060.02319512329,14,30
59,"(14, 45)",10997.917474886302,2614098.17140548,-37152.61111792576,1054018.392697534,19471.410813454797,1429420.3292027398,111192.81749,14,45
60,"(15, 0)",9712.091429283562,2532254.043717808,-36367.05320112603,1043364.1717380824,18420.50516962109,1364969.5647446576,105504.27357449316,15,0
61,"(15, 15)",8796.422643714684,2492055.030560548,-35270.17782203836,1039710.981940548,18649.738339726027,1329922.678950685,103775.48950641096,15,15
62,"(15, 30)",8097.586246238629,2420704.083524384,-34105.040735195886,1030136.925980274,17444.96035127178,1274095.4157978082,99030.3914680274,15,30
63,"(15, 45)",8599.163212485397,2379935.7207972603,-32263.96606981605,1028588.874309863,16958.496259874246,1238377.546139178,96014.10354983562,15,45
64,"(16, 0)",9207.2840573863,2332781.3077643835,-30211.23705717611,1025048.6774224656,16070.966760058356,1199190.9654016437,92474.4427610959,16,0
65,"(16, 15)",11257.0812728,2316834.7228931505,-27628.29618669945,1032138.7995317808,15412.73186540982,1179524.404966575,89759.66910679452,16,15
66,"(16, 30)",12695.025453528218,2284603.130663014,-25124.530830874657,1031779.6728095892,14814.561392002191,1150378.670610411,87630.55801715067,16,30
67,"(16, 45)",15339.756516475069,2275913.564128767,-22142.938827217946,1037692.2872449314,14431.697146457533,1137463.4804717808,86326.28934487671,16,45
68,"(17, 0)",17918.048473389288,2264774.605728767,-19025.513979275973,1043705.0868939726,14028.20465724959,1121780.0686471234,85261.52966605479,17,0
69,"(17, 15)",22963.23026505397,2322153.983082192,-15024.291696726248,1084468.2057567122,13796.56093158274,1138314.3442473973,85573.0872299726,17,15
70,"(17, 30)",26185.39390781792,2319580.759912329,-11727.516095597945,1091898.7414986305,13491.021300426302,1128816.1870443835,85372.7991939178,17,30
71,"(17, 45)",30536.797017611563,2342518.8917315067,-7722.05220849148,1105181.6939556163,13371.999069657531,1137640.7196153426,86322.32754947945,17,45
72,"(18, 0)",34412.36199935932,2363530.5083890413,-3894.251454615389,1117414.831347671,13245.29296198274,1145495.3605860274,87372.92640613698,18,0
73,"(18, 15)",40702.99813248795,2460300.271268493,1395.6749991584932,1176660.5845726028,13559.101854680825,1180077.009340548,90001.46305975343,18,15
74,"(18, 30)",44767.76111366433,2487510.8573041097,5085.784138439233,1188930.7368090411,13491.312340272603,1193628.8939073973,91458.43622463012,18,30
75,"(18, 45)",50303.30424810959,2536333.756843836,9542.605441556814,1204877.221960274,13600.139820027944,1223852.0970567125,94002.84489506848,18,45
76,"(19, 0)",54897.91646259451,2582135.768241096,13431.044424852054,1217922.4833857534,13749.53341891178,1254171.6703128768,96290.78883452054,19,0
77,"(19, 15)",60191.740295397256,2651782.4151068493,17757.52560850271,1264810.5476545205,14003.30608037863,1273979.975870959,98986.43571558905,19,15
78,"(19, 30)",64171.23562989041,2694414.6902602743,20657.472361243563,1276339.1481421918,14345.141692478905,1302892.862099726,100836.39030824655,19,30
79,"(19, 45)",68025.34726838356,2738539.7529835617,23501.109391098627,1285979.9924452056,14698.768205644932,1334583.735529589,103275.07241942466,19,45
80,"(20, 0)",71524.9332260274,2777306.892180822,25968.35741040274,1293440.9902715068,15098.529281453426,1363277.362480548,105487.69422282193,20,0
81,"(20, 15)",74231.98198279452,2802332.443131507,28525.162062054795,1317594.479550959,15344.57529458493,1363044.338979726,106348.78790358904,20,15
82,"(20, 30)",76948.33390334247,2840104.37489863,30086.51238758904,1322850.6529254797,15816.73566720904,1393055.8261728766,108381.03485876712,20,30
83,"(20, 45)",79192.20427734246,2875592.5121452054,31483.579805835616,1326073.341070685,16410.88640901096,1423156.0308969864,109951.48183580824,20,45
84,"(21, 0)",81375.13827709589,2910179.319126027,32540.196426054797,1327333.4035068492,16986.271794656714,1453808.6039736986,112051.26828843835,21,0
85,"(21, 15)",81197.92267786301,2913277.626994521,33539.9454269863,1333417.325959452,17290.002002302466,1450668.4622235617,111899.05061161645,21,15
86,"(21, 30)",82819.6634169863,2941773.838580822,34061.685353041095,1332722.4165923288,17919.46109527397,1477456.7131835618,113672.02217550686,21,30
87,"(21, 45)",83972.78330671233,2971263.801432877,34344.491722547944,1330812.958810959,18494.27256689589,1506585.0901405478,115368.19793317807,21,45
88,"(22, 0)",85329.16909013699,2998730.2151945205,34709.39178260274,1328665.3854243837,19088.5838956388,1533926.47816,117046.36363545206,22,0
89,"(22, 15)",84719.4369330137,2969907.008490411,33697.742540246574,1306153.1298019178,18743.502714086306,1527591.4756709589,117423.54453846577,22,15
90,"(22, 30)",85799.26671654794,3000165.3750027395,33946.51258613698,1301890.0007131507,19447.25762497397,1559349.6469536987,119483.26393545204,22,30
91,"(22, 45)",86457.5325220548,3019689.2139561647,33518.91518783561,1290804.6724460274,20009.443570581097,1587443.9007654795,121435.86554216438,22,45
92,"(23, 0)",87079.33456915068,3038953.888191781,33291.96612126027,1282547.4264378082,20586.06116084,1612586.7967079454,123238.70240832875,23,0
93,"(23, 15)",83560.28180567123,2939285.884041096,30008.638410109583,1183576.3298747945,20712.42159784055,1611183.2912767122,123817.57424476712,23,15
94,"(23, 30)",83965.46104320548,2959979.177739726,29742.068086301373,1171083.5723180822,21603.940889194244,1641688.561491781,125606.4270100548,23,30
95,"(23, 45)",84005.90701380822,2958378.7320602736,29029.57535821918,1146750.9014547947,22102.858837754247,1662381.9313638357,127146.7182250411,23,45
