,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,hr,min
32,"(8, 0)",15104.908242975342,1791829.1947627398,7057.761463065753,758000.2527515069,48489.382596167125,925163.5791012604,60174.65099341096,8,0
33,"(8, 15)",16312.412323331506,1936806.9530265755,7358.041731079452,820148.4622591782,54121.27699515343,998185.3019369864,64343.20843054794,8,15
34,"(8, 30)",16254.637142115069,1943152.0151315068,7319.288828408219,826755.0633115068,53001.78726007946,998259.8989014792,65126.9211169863,8,30
35,"(8, 45)",16549.89647970959,1993420.0359049316,7386.639062232876,853371.1298216438,53819.03620146575,1019204.260890959,67017.39944150684,8,45
36,"(9, 0)",16513.022113041094,2009309.344898904,7320.961854208219,865285.8609263013,53177.20121327945,1023158.9863471234,67678.68063142466,9,0
37,"(9, 15)",17570.92029311233,2138769.909784384,7358.041731066383,920689.0978065754,55909.57120629864,1089337.911369863,72837.79797150685,9,15
38,"(9, 30)",17294.785397084655,2117147.898779178,7111.785204017918,916379.1651104108,54800.6687481096,1074390.499586027,71580.92736767123,9,30
39,"(9, 45)",16990.368903099014,2140999.030246576,6790.377844229096,932190.1358347944,54626.48214098082,1081589.4151621915,72596.39051290411,9,45
40,"(10, 0)",16382.84860787863,2127079.0917745205,6320.280814602927,930661.569370411,53663.51424356164,1070856.3395665754,71901.36582238355,10,0
41,"(10, 15)",15863.700772460084,2232978.3278698632,5994.786416019068,974841.2238339726,53943.15872295069,1128838.9664843834,75352.53886290411,10,15
42,"(10, 30)",15076.993118092714,2181164.939305753,5341.341150069946,956671.341130685,52890.345672464384,1098286.589018356,73313.89642084931,10,30
43,"(10, 45)",14329.49164737334,2177941.393751507,4796.978890377617,960120.2380413698,51918.15432404109,1092837.2965164385,73062.62082936986,10,45
44,"(11, 0)",13385.455526646712,2139793.408843013,4043.8844400244657,948901.1108482193,50511.3395361726,1068788.7988416438,71589.58779219177,11,0
45,"(11, 15)",12773.279956319837,2206402.356290959,3442.955732250795,974229.7129926028,53890.47275278904,1106175.5794635615,72102.64887238356,11,15
46,"(11, 30)",11579.871959482933,2138335.662718356,2597.446839897041,952160.5365495892,50620.73179278056,1065737.2488635618,69814.04314495891,11,30
47,"(11, 45)",10572.576979275314,2114483.03852411,1775.5062507278465,948087.888941096,49774.11952640821,1047554.130641096,69063.52609709589,11,45
48,"(12, 0)",9561.999879428082,2061661.085244384,987.0872074416438,932826.0494715068,47418.89680064356,1014053.5533841096,67359.15592756165,12,0
49,"(12, 15)",9066.468840301972,2103930.854561096,240.5734136658904,946481.6999350684,50473.75944215288,1037705.0868282192,69274.1694679452,12,15
50,"(12, 30)",7750.243819965014,2027695.496264384,-651.2640968416439,920986.6675320548,47274.78429973781,993017.360279452,66420.93010252055,12,30
51,"(12, 45)",6926.069220732412,1994395.8960663013,-1286.3200100041918,913876.208410137,45779.69076146301,968926.9328835616,65817.04109731506,12,45
52,"(13, 0)",5876.634717801918,1933919.212119178,-2002.1946116366848,896574.0304120547,43198.91359232795,930472.0303432876,63678.44934654794,13,0
53,"(13, 15)",5749.915973189972,1966579.6474372605,-2736.4167736643835,904191.6020865754,43482.53017528493,953058.826660548,65850.29836665753,13,15
54,"(13, 30)",4302.996997810164,1886218.1996369865,-3494.943582576397,878825.1704257533,40437.33464096795,904010.3292753424,62948.89532652054,13,30
55,"(13, 45)",3708.22820944274,1851776.3518263013,-3960.508450239753,870471.1516410959,38964.14665481123,880481.230269863,61862.77056939727,13,45
56,"(14, 0)",2829.16899673789,1794056.5458498632,-4452.187644907233,854325.7130827397,36722.68547607205,843331.4051687672,59679.95749646575,14,0
57,"(14, 15)",3454.5477008216712,1835637.738841644,-4755.018580874521,864416.6232123289,39128.69726141096,871278.415819452,60816.69225810959,14,15
58,"(14, 30)",2386.8430175630137,1752786.2056827398,-5220.186088324904,840122.8763884931,36259.33017428876,818834.6359312328,57571.80340857535,14,30
59,"(14, 45)",1960.0521838524112,1720238.203102192,-5479.647047853606,830534.819300548,35124.05022243096,798237.0039432877,56345.0986750137,14,45
60,"(15, 0)",1302.3546531802738,1660095.3578736987,-5703.883583726414,812811.1356547945,33066.28431095343,760093.6109652056,54126.89365282191,15,0
61,"(15, 15)",1376.82350074,1680458.014421918,-5842.552346389178,814863.3810616438,34589.86299967452,774939.8581654795,56066.80849104109,15,15
62,"(15, 30)",718.7219748123013,1611469.4719745205,-5915.186343126329,792781.812820548,32626.785130929045,732919.9948227397,53143.43302057534,15,30
63,"(15, 45)",568.0891727461918,1582952.5452520547,-5884.142493775233,785466.9155309589,31709.391685854247,713637.0795630137,52141.22511021917,15,45
64,"(16, 0)",308.0368959746576,1534080.737379178,-5818.190649775315,771164.6963216439,30144.47466029561,682684.4095030137,50089.20650542466,16,0
65,"(16, 15)",360.8922025276439,1498917.667820548,-5719.385938847178,761884.3963789041,28729.96335950438,659653.3928241096,48653.55739789041,16,15
66,"(16, 30)",303.3623737967124,1459421.0763035617,-5512.201396645534,750641.4434868492,27586.775563264386,634267.6946906849,46928.35134926027,16,30
67,"(16, 45)",486.88325080843833,1436958.8100139725,-5149.166077099972,746680.810318904,26737.86472458384,617476.5620254794,46067.51176810959,16,45
68,"(17, 0)",659.9311686089042,1413471.1731786302,-4766.1008841528,742075.6177613699,25833.77687129699,600632.786170685,44931.157866602734,17,0
69,"(17, 15)",1137.3440596890412,1419998.6857131508,-4172.910418028761,756498.5190558904,24630.93584262,594420.0551745206,44447.92476350685,17,15
70,"(17, 30)",1547.309996249863,1404973.224518356,-3658.994308970274,755313.5942252055,24295.315882851235,581658.2321268494,43704.55792358904,17,30
71,"(17, 45)",2094.657192184137,1405071.5595824658,-3031.682607985781,760818.8063257535,23805.4197778074,576887.5509660274,43558.39531282192,17,45
72,"(18, 0)",2778.670392792192,1405713.779739178,-2310.3040036520547,766493.7383260274,23518.197959019177,572300.9813161644,43399.583457945206,18,0
73,"(18, 15)",3806.8613270410688,1465898.1018945205,-1360.024690314356,812487.9013539726,24031.953102411237,585490.4558942466,43886.36289060274,18,15
74,"(18, 30)",4437.684049309342,1467440.9172169864,-657.2317970856986,818860.8307378081,23615.7802613937,580976.9113665754,43985.52967852055,18,30
75,"(18, 45)",5356.940575438247,1487461.6942227397,212.4868796923288,832276.6003432877,23767.341008689866,586608.9764769863,44807.529547479455,18,45
76,"(19, 0)",6330.3703495315885,1505806.5953504108,1133.9174436562191,844946.3317972603,23833.318961178084,591227.0639690411,45798.1761599726,19,0
77,"(19, 15)",7561.0889811099005,1576607.9502758903,2307.383173920959,894222.8447350685,24332.840374595617,610776.6647191781,47274.41918863013,19,15
78,"(19, 30)",8524.777186292493,1595862.4968490412,3176.613608400855,906824.2089961644,24638.7309254537,616316.0706931507,48082.6011819726,19,30
79,"(19, 45)",9553.563809369562,1625678.2231479452,4055.290469180028,922167.1019887672,25164.19045470493,629263.8234219177,49081.836869753424,19,45
80,"(20, 0)",10370.688130850684,1649360.5486673974,4776.734084183616,934208.5771046574,25622.179698922195,639491.0095161644,50038.063609506855,20,0
81,"(20, 15)",10899.281440536986,1668889.3911421916,5574.346808765649,957385.9168643836,24566.09210923863,636860.7169041096,50078.49130484931,20,15
82,"(20, 30)",11670.103029890412,1692326.9078901368,6190.087300843287,967796.5002841096,25247.30106380219,648474.3543465753,50810.892925452055,20,30
83,"(20, 45)",12297.307877038356,1715096.691200548,6711.3734800027405,976828.9429747944,25905.98175214822,660788.7913936987,51575.71038542465,20,45
84,"(21, 0)",12969.203364849314,1732807.58628,7301.435480567123,983093.5548849317,26674.66671728356,671142.8834336987,51899.007524520544,21,0
85,"(21, 15)",13302.426378071234,1730137.1379536984,7773.049643380821,990353.7809950684,26094.184928262464,663175.5064630137,50511.25691021918,21,15
86,"(21, 30)",13631.632381421918,1746908.2067564384,7985.624088252055,995263.5757213698,26808.102511488767,673514.4043783562,51319.792545616445,21,30
87,"(21, 45)",13984.417075887672,1762919.7376435616,8285.504342427397,1000132.0960027396,27669.38127567397,683779.4707435616,51335.87652564384,21,45
88,"(22, 0)",14289.70941088767,1774806.6627336985,8474.634535126028,1002278.005660548,28434.398790211508,692321.9854263014,51769.4372900548,22,0
89,"(22, 15)",14469.181782901367,1757503.4735591782,8543.223285424658,995313.5966539726,27977.853856852875,683058.4266693151,51150.913865095885,22,15
90,"(22, 30)",14672.77701480548,1770490.5003263012,8677.004982032877,997338.5774498632,28705.724239414245,693263.6224616439,51179.61812230137,22,30
91,"(22, 45)",14851.670418065753,1784697.3493572604,8759.919927980822,998760.6354276713,29557.11601250411,704598.6376482192,51778.0893550411,22,45
92,"(23, 0)",15031.97488770685,1796368.105809589,8830.05433669315,1000072.3566482192,30314.717748302468,713816.0179079452,52162.14225641096,23,0
93,"(23, 15)",15000.43702732055,1762186.6236761643,8715.553565997261,976924.0056054796,28902.8921001074,704283.4330331507,52081.139886493154,23,15
94,"(23, 30)",15076.032122835615,1774405.447048767,8734.243426665753,974762.0702043836,29963.81713243561,717407.2623057534,52276.98611230137,23,30
95,"(23, 45)",15061.975311443835,1781794.4090706848,8579.733325408219,969330.1873131508,30652.33668572904,729094.7587046575,52721.922118136994,23,45
