,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,hr,min
16,"(4, 0)",29416.46332673973,4054546.086315069,22308.114633972604,3137652.912789041,547.263791517496,855400.583580548,60930.36612213424,4,0
17,"(4, 15)",29948.154644904116,4112799.557884932,22544.49088904109,3157065.718293151,513.9538355837808,891918.1511638355,63298.33063353425,4,15
18,"(4, 30)",30220.10202879452,4133398.620315069,22624.71254208219,3166203.5529890414,536.3557306781753,901957.7243317808,64697.559335947946,4,30
19,"(4, 45)",30627.12937753425,4190484.6169945206,22822.8891470137,3194258.190810959,538.2475862319835,928400.8956460272,67285.2773247315,4,45
20,"(5, 0)",30955.467511287672,4242025.280167123,23012.076389726026,3220368.287728767,550.7902911673287,951223.1897950683,69879.98182375342,5,0
21,"(5, 15)",32096.59119950685,4418879.560945205,23824.281321945204,3326636.052805479,545.9934817537699,1016743.6427175342,74943.75186016438,5,15
22,"(5, 30)",32527.66869638356,4470442.730534246,24045.50548282192,3359651.4707726026,561.1847067072,1032973.5618767124,77247.92364846574,5,30
23,"(5, 45)",33240.1054180822,4577708.158021918,24502.01995761644,3424500.590021918,572.1178471442028,1071925.8029435617,80700.7916019726,5,45
24,"(6, 0)",33790.36145619178,4663555.456775343,24735.718177369865,3474820.34800548,583.4429288701041,1104020.4591232876,84121.82909879452,6,0
25,"(6, 15)",35798.5170469863,4928601.785336986,26235.360916493148,3671050.979331507,584.3329622432685,1168878.4153761645,88066.94577539727,6,15
26,"(6, 30)",35931.02781331507,5000021.425169863,26223.46531865753,3720767.2293917807,592.6543271317425,1188120.6021758905,90520.72015753423,6,30
27,"(6, 45)",36283.15810663014,5128922.718252054,26198.89930282192,3813030.097531507,601.6267889715233,1222100.3397068493,93171.23974232876,6,45
28,"(7, 0)",35696.38503682192,5216782.604838356,25391.298176849315,3875017.416671233,608.4184940716,1245643.4358526028,95491.84876252056,7,0
29,"(7, 15)",36764.30629906849,5499497.9167397255,26038.044705753426,4106964.153531507,636.6003568755726,1293939.7467238356,97938.61233175342,7,15
30,"(7, 30)",35494.56734389041,5556022.694252054,24655.92307300274,4161789.838265754,617.3827904590274,1295266.1491764383,98330.3207269863,7,30
31,"(7, 45)",34226.74240931507,5654207.467610959,23256.29768952877,4250444.148276713,608.8825634620439,1304491.8680838356,98643.22325616438,7,45
32,"(8, 0)",32094.123096169864,5708375.108405479,21045.18779659781,4303796.694646576,586.1005864125398,1305552.78204,98421.94614454794,8,0
33,"(8, 15)",30632.60041977808,5925374.734928767,19223.824585403287,4491632.838210959,684.157845744737,1332570.8727495892,100472.57954016438,8,15
34,"(8, 30)",27730.71522959561,5946921.50410411,16478.53719283367,4546791.283260275,588.0116890798766,1302095.5129268493,97432.59608660272,8,30
35,"(8, 45)",25136.99097276904,6009794.505953425,13999.814154181757,4626733.66570685,574.703959843211,1286301.9733232877,96170.6662120822,8,45
36,"(9, 0)",22013.02418002518,6045993.822071234,11073.597181678904,4690785.70889863,520.8964069685836,1260980.985739726,93691.70629849315,9,0
37,"(9, 15)",19646.71569807082,6170711.702150685,8718.739081342903,4813198.825641096,527.8834994813287,1264396.9326646577,92582.6640539452,9,15
38,"(9, 30)",16234.510101329588,6177669.24269589,5703.17974540097,4872670.537495891,455.94418980296985,1215903.3203835615,88631.44176317808,9,30
39,"(9, 45)",13576.704412966848,6214865.007271232,3310.245382542241,4943291.425926028,432.382024041452,1185225.0152561644,85908.72001832876,9,45
40,"(10, 0)",10782.407110486054,6240089.789394521,901.9910922087396,5008174.909843835,387.2595871543534,1148755.1700315068,82765.86986117809,10,0
41,"(10, 15)",8300.640614444435,6293916.699769863,-1425.8604443082413,5066989.092720548,445.8429525649178,1144243.5091906849,82232.14398526028,10,15
42,"(10, 30)",5920.339672898246,6314167.614534246,-3525.745300913836,5135724.63830959,352.7055675350986,1099235.1023293152,78849.22472567123,10,30
43,"(10, 45)",4020.203571078356,6346611.893682191,-5230.278639609071,5196020.5854,359.28827614719177,1073502.4996147945,76723.38798016438,10,45
44,"(11, 0)",2195.137449940493,6370118.461876713,-6771.20770169229,5253958.1366,320.5821283588274,1041050.6491775344,74783.29991728767,11,0
45,"(11, 15)",454.0638049944164,6387670.464561644,-8314.612470381271,5281643.285106849,291.2279411201726,1030757.1439227395,74967.2352879178,11,15
46,"(11, 30)",-1137.635293733753,6404486.138293152,-9588.385450358155,5343635.324745205,275.59247713719725,988569.124340822,71994.37314380822,11,30
47,"(11, 45)",-2109.840446149288,6417597.071580822,-10380.63613397652,5384254.644989041,256.7472160836384,962797.7524523288,70275.95044043836,11,45
48,"(12, 0)",-3074.9043340924245,6428782.7497863015,-11101.184859300576,5428963.189871233,242.89045793768491,931516.3307254794,68047.96554857535,12,0
49,"(12, 15)",-4203.202443003288,6435458.090063014,-12087.703556426166,5448707.21069863,233.0170754754959,918042.1071024658,68472.49552731507,12,15
50,"(12, 30)",-4783.692786184055,6439919.358246576,-12324.558103108684,5495073.710191781,228.9164673611753,879024.973910137,65587.22818120547,12,30
51,"(12, 45)",-4944.35353132052,6451124.738317808,-12342.865197914847,5531573.889060274,213.88582946611237,855698.4175720548,63633.98150569863,12,45
52,"(13, 0)",-4898.569693457589,6459482.861452054,-12000.388459887396,5571781.401452054,218.3013904128329,826326.1116065753,61150.34628890411,13,0
53,"(13, 15)",-4497.663705432685,6459055.171334247,-11757.400369607043,5585057.16759178,237.9342279770384,813030.8433753425,60732.31386709589,13,15
54,"(13, 30)",-4426.374520770794,6458856.21389863,-11333.28435079611,5622248.092471234,207.72675185066575,778621.0719824657,57781.48189506849,13,30
55,"(13, 45)",-3553.5657607668218,6481224.705873973,-10324.16919194278,5664750.382016439,211.3469596923836,759959.4587430138,56304.51350386301,13,45
56,"(14, 0)",-2565.1714500339726,6501101.277241096,-9081.976729514385,5709286.196586302,195.04581762547943,737161.4937520548,54460.31438619178,14,0
57,"(14, 15)",-1693.6763542827398,6517128.300717808,-8033.863219669918,5745980.352857534,190.8322542045726,717332.3925728766,53624.07942682191,14,15
58,"(14, 30)",-303.4823282048767,6551821.240756164,-6415.27975660685,5802337.991884932,190.14285744955893,696968.0980679452,52324.71313079452,14,30
59,"(14, 45)",1774.9034674365753,6597107.231487671,-4242.690585811232,5859638.140821918,191.1069630587452,685430.8833528766,51845.80246441096,14,45
60,"(15, 0)",4057.4910703060273,6649220.70790137,-1878.04707593363,5921056.702150685,175.6293643327233,676465.4309764383,51521.01299452055,15,0
61,"(15, 15)",6844.333322666301,6753989.991594521,817.758688000274,6020340.602810959,161.2896785139644,680711.6660775342,52770.64940386301,15,15
62,"(15, 30)",9260.948715056,6795891.074216439,3371.907859331781,6066095.353282192,170.01076132962467,676425.8728915069,53194.809602547946,15,30
63,"(15, 45)",12307.141015613452,6846761.172446575,6355.212690964137,6112532.776589041,172.51191453582192,679653.8950463014,54394.51101884932,15,45
64,"(16, 0)",15353.46979603208,6894375.443049314,9313.270886802931,6153796.133493151,168.54973013427397,684604.6376468494,55800.270713890415,16,0
65,"(16, 15)",19177.09886200907,7060156.697734246,12925.860953182191,6291870.654906849,171.8320441217452,710248.4485715069,57858.562324849314,16,15
66,"(16, 30)",22162.88476494181,7088474.080443836,15845.69760741348,6311474.517750685,180.2292310018904,717433.8970032877,59376.9170739452,16,30
67,"(16, 45)",25516.72532535562,7112524.801860274,19036.490142942464,6319890.490857534,190.35224275913973,731415.1501652055,61021.87080745205,16,45
68,"(17, 0)",28536.38751602,7123505.615150685,22007.647958226848,6315367.114079452,194.33931232529588,745009.7827989041,62928.61411457534,17,0
69,"(17, 15)",32601.860696765205,7273649.172975343,25988.8270994863,6446911.79259726,199.7506685751397,761835.1504391781,64700.045129972605,17,15
70,"(17, 30)",35440.47944528493,7259095.524616439,28696.16559746028,6418195.415336986,219.10918610313425,774961.8150427397,65716.11018556164,17,30
71,"(17, 45)",38347.72272149863,7224945.956772603,31433.32733838082,6369401.287805479,229.6509684669096,788798.137800274,66514.52630852055,17,45
72,"(18, 0)",40733.02577493151,7171263.324887672,33754.64664459726,6303530.013476713,236.7797897451507,800747.7840238356,66746.02830569862,18,0
73,"(18, 15)",43467.76355276712,7237374.4848164385,36524.13188134247,6374004.7177369865,268.341174213863,796318.0467073973,66780.58640810958,18,15
74,"(18, 30)",45232.335984082194,7169603.650380822,38162.267588904106,6293244.629005479,272.835278950074,809251.0654734247,66830.79688764384,18,30
75,"(18, 45)",46686.92989317809,7087968.218934246,39573.224703863016,6202666.11510411,291.2003341402959,818486.3595389042,66521.02055849314,18,45
76,"(19, 0)",47782.155427671234,6992721.455210959,40508.31013049315,6099086.58538904,301.19211554164383,827170.1361865754,66160.47480400001,19,0
77,"(19, 15)",49331.26240452055,7031801.768926027,42203.75990772602,6148380.76919726,322.36763873303283,817856.4639778081,65234.526697041096,19,15
78,"(19, 30)",49624.72048397261,6940091.778095891,42479.0933840274,6052002.310739726,337.2579087590493,823259.6880476711,64484.50210383562,19,30
79,"(19, 45)",49711.044000301365,6852879.8946602745,42518.80817742465,5960282.748799999,347.8821232285507,828317.2554312329,63923.40255112328,19,45
80,"(20, 0)",49640.13489783561,6761075.412780822,42375.042059452055,5864716.850767124,360.7671935588466,832539.2782632876,63449.12227506849,20,0
81,"(20, 15)",50119.461418794526,6735933.054739726,42992.9272350137,5850886.010920548,369.14493889423017,822787.6095183562,61891.753811123286,20,15
82,"(20, 30)",49744.98677832877,6648316.379931508,42531.11241276712,5755140.555189041,381.1399758576384,830741.8823084931,62053.44865309589,20,30
83,"(20, 45)",49119.654734,6553408.170452056,41820.54545619178,5652118.035564384,400.134936708463,838965.0023419177,61926.59439969863,20,45
84,"(21, 0)",48521.97302068493,6470202.815816439,41128.29488027398,5561000.8451890405,410.17784934818087,846925.413220548,61866.964107945205,21,0
85,"(21, 15)",46699.95766465754,6253658.131331506,39447.201813863016,5350577.451758904,406.3597267086439,841129.8168427397,61549.86978915068,21,15
86,"(21, 30)",46058.09759558904,6167526.072520548,38805.40669813698,5258258.97441096,435.2737576428192,847546.3963854795,61290.79114558904,21,30
87,"(21, 45)",45326.43650224657,6047754.983391781,37963.76991178082,5134484.101638356,445.194383035526,851638.840210137,61192.73641331507,21,45
88,"(22, 0)",44656.63583994521,5948220.515241097,37244.94595517808,5033514.75949863,457.4065819117835,853319.4442961644,60934.3166430411,22,0
89,"(22, 15)",41210.62316654794,5538865.966526028,33940.231110246576,4633508.954487671,454.40344832701095,844448.2823646575,60449.5515460822,22,15
90,"(22, 30)",40480.05079980822,5430291.867654795,33080.58641057534,4523906.567769864,470.3318962101178,845899.5865756164,60010.47483131507,22,30
91,"(22, 45)",39285.96390432877,5290841.388268493,31980.1672950137,4387345.085917808,478.980462097926,843810.9720084931,59202.41784591781,22,45
92,"(23, 0)",38473.37976430137,5177105.691731507,31190.79166879452,4278966.564671233,492.8241944100247,839068.0121339726,58573.36138687671,23,0
93,"(23, 15)",35836.71674263013,4852840.455167123,28826.920324219176,3972919.449726027,452.471154377422,822705.3257583561,56759.746911315066,23,15
94,"(23, 30)",34983.0271749863,4750716.243117808,28037.47371668493,3876045.234879452,484.9682598119644,817897.5633830137,56284.24667843835,23,30
95,"(23, 45)",34152.80178827397,4639285.922509589,27247.684145945204,3771977.414526028,489.2358706950028,811135.0330454796,55680.36194887672,23,45
