,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,hr,min
48,"(12, 0)",55902.64710475836,15962504.849049317,-46706.37913155123,7385522.369326027,1022196.5880979452,6831129.110043835,723644.7166967946,12,0
49,"(12, 15)",56923.48505598055,15993093.066035615,-47026.75361928172,7400113.484523287,1022779.0912213152,6839617.5751479445,730586.0498769863,12,15
50,"(12, 30)",53635.1737367189,15613343.898043836,-46710.25853392466,7353616.52100822,987119.9236958903,6575232.533150685,697374.965400548,12,30
51,"(12, 45)",52867.016998933206,15428434.27739452,-45678.24507702357,7342083.060567123,969631.3676582192,6436507.255926028,680211.8184368768,12,45
52,"(13, 0)",51364.19195253815,15160469.00930411,-44383.01331960548,7315154.591293151,944382.581274685,6244671.006494246,656260.7425123014,13,0
53,"(13, 15)",50961.78604958685,14989988.285169862,-43084.63253146839,7268998.787526027,927385.1961103836,6147528.632221096,646080.8323753425,13,15
54,"(13, 30)",50631.23994079671,14743872.41330137,-40976.29498203946,7249279.26639178,906396.4372240274,5964077.7854997255,624126.1977484932,13,30
55,"(13, 45)",52056.77964842274,14600297.209830135,-37980.4444458937,7253522.509632876,891139.3325076438,5846993.8721158905,608648.5645870685,13,45
56,"(14, 0)",53847.350656783885,14447116.355917808,-34674.48776772959,7259793.437454794,875573.2460116164,5719309.3926356165,592448.0056249863,14,0
57,"(14, 15)",56842.75798034139,14372327.732824655,-30533.674634930685,7288407.581030138,868275.4134772328,5635480.248545753,580160.5966066028,14,15
58,"(14, 30)",59613.24523676559,14251593.544435617,-26488.79115553233,7309642.182863014,854656.3026017534,5520658.147320822,566631.7490764658,14,30
59,"(14, 45)",64399.63767421743,14214173.037539724,-21158.94625307644,7351972.578720547,847864.2633017261,5456467.541796712,557864.1537527945,14,45
60,"(15, 0)",69331.71018394137,14188565.313498631,-15740.153031090686,7399971.83530137,841494.0119618356,5397180.232069863,549914.0991772055,15,0
61,"(15, 15)",76295.52805674987,14398638.473906849,-9196.336865257565,7566485.94910959,849328.0765968767,5429957.513449315,552868.3194252877,15,15
62,"(15, 30)",81793.0064189668,14393653.34047945,-3503.457306926849,7615707.431112329,843340.1828388494,5388452.867758905,546156.0753795616,15,30
63,"(15, 45)",89260.99573034466,14489014.56878356,3226.515815157808,7687644.589624657,847587.7798224384,5406382.841923288,547402.7415113425,15,45
64,"(16, 0)",96353.93357073893,14582231.714235617,9755.971953100576,7757460.579490411,850618.9805589041,5426231.024071233,547921.5444571233,16,0
65,"(16, 15)",105631.68035613924,14970355.837879453,17876.012585598357,8018873.114249316,864510.2454866301,5527724.531183561,559237.7106783836,16,15
66,"(16, 30)",113115.70290598027,15071590.490136985,24252.175247915613,8082670.197520548,870142.4081644109,5558666.188926027,560100.0155753425,16,30
67,"(16, 45)",121443.41663080548,15246783.361860275,30903.57453455945,8154186.580671233,885261.1138695889,5640084.399523288,567241.0288254794,16,45
68,"(17, 0)",128803.76109424658,15401144.582309589,36514.29804516764,8213223.912772603,899172.6843198903,5715169.627271233,573567.2569493151,17,0
69,"(17, 15)",134881.330858137,15670418.260473972,42826.1659677452,8442675.880093152,898257.4119396987,5750315.662372603,579166.9779558905,17,15
70,"(17, 30)",140529.07613323288,15851204.982876712,46818.99525988219,8494613.474673973,918643.1557014796,5850493.133421917,587451.7140372603,17,30
71,"(17, 45)",145687.47355235618,16002510.825093152,50478.78495260274,8527948.821378082,935348.0824779178,5942307.0268547945,596903.5778372603,17,45
72,"(18, 0)",149913.98561627397,16135210.86490137,53323.71688556165,8539506.220884932,954191.235096137,6035463.516569863,606046.065590411,18,0
73,"(18, 15)",152078.51159356165,16240028.098520547,56564.626560301374,8679093.386323288,952668.2270086028,6002823.860115068,605434.3216249315,18,15
74,"(18, 30)",155480.58271123288,16381271.654775342,58240.30716967124,8676491.804219179,974491.6202367672,6114663.479323288,615617.5292293151,18,30
75,"(18, 45)",157783.70193265754,16465677.8681863,59376.929183452055,8656695.114871234,991323.5320680822,6193334.934175342,624314.8482567123,18,45
76,"(19, 0)",159900.8261479726,16545158.283964384,60244.315442356165,8624805.963673973,1009579.640426137,6276900.961276713,633863.2573417808,19,0
77,"(19, 15)",159302.84289961643,16539009.505424656,60938.60854178082,8674328.130117808,1006034.708850082,6230893.948893151,627741.8125193699,19,15
78,"(19, 30)",161548.38485306848,16637325.084219178,61360.12214923288,8638981.427660275,1028373.1434494796,6331138.893252055,638819.9266887397,19,30
79,"(19, 45)",161898.22007320548,16680678.394419178,61034.0068339726,8591622.856249316,1043621.7129596164,6398313.415813698,647110.0525540822,19,45
80,"(20, 0)",162795.78159860274,16735132.928526027,60802.10370049316,8545159.580079453,1060024.9510850958,6474094.048956164,655845.4353853425,20,0
81,"(20, 15)",161851.55475449315,16617865.438509587,59560.18255750685,8438451.675252054,1062846.6376155615,6464396.757564384,652180.2865141096,20,15
82,"(20, 30)",163270.85664443835,16720041.908646576,59160.62127731507,8391079.492772603,1085340.5535512876,6578105.23770137,665528.7129253425,20,30
83,"(20, 45)",163604.18405871233,16736158.175249314,58245.67252739726,8297233.572835617,1101490.4696496164,6662631.72180274,674814.4684435342,20,45
84,"(21, 0)",164153.92275947944,16783913.391706847,57498.99753438356,8227737.278219178,1118281.078565041,6752473.08341096,685433.7980120548,21,0
85,"(21, 15)",157952.5446468767,16255730.89200548,51432.86738106849,7704583.259879452,1115606.241874082,6750939.943139725,684608.8996167124,21,15
86,"(21, 30)",158688.70762123287,16316066.779153423,50816.11789904109,7623179.436986301,1139568.0326403289,6855187.829449316,698137.538342274,21,30
87,"(21, 45)",157913.29841334248,16238831.866249314,49270.8125680548,7465433.611583562,1152756.6284547397,6914089.1348547945,706558.9200126575,21,45
88,"(22, 0)",157701.83869213698,16204433.389687672,48322.20495383562,7352407.424863013,1166748.4836626027,6969729.697265753,715553.4526530136,22,0
89,"(22, 15)",151235.0766576986,15506318.443328766,43573.84796071233,6733132.328712329,1155753.3634459726,6904939.228191781,712482.2741033699,22,15
90,"(22, 30)",151791.46844449313,15523250.526378082,42666.95985164384,6625373.689339726,1179865.37600074,6992656.841101096,725343.4923796712,22,30
91,"(22, 45)",150660.09040638356,15389972.397687672,41427.01555967124,6459446.911191781,1188876.0132292602,7010379.52062411,731257.5814136438,22,45
92,"(23, 0)",149850.19852939725,15308840.362367123,40551.915603917805,6338607.73430411,1200352.2756181096,7032318.963831507,737550.3755634245,23,0
93,"(23, 15)",144636.7220799726,14684119.22100822,37877.40211115069,5897897.130860274,1179507.2924985206,6879169.520867397,727547.4943983288,23,15
94,"(23, 30)",145045.61600860272,14723549.7419726,37127.96616104109,5813319.404893151,1202947.442839315,6966444.226660274,740840.3907350958,23,30
95,"(23, 45)",144007.60943649316,14619178.567923289,36381.31902942465,5699351.11139452,1208942.3083241095,6965805.937569041,745079.4282058631,23,45
