,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,hr,min
27,"(6, 45)",108.25453774827396,113599.53461219178,57.26763306016438,24930.117538767125,17.585838558824655,71347.95772915891,17304.202292235615,6,45
28,"(7, 0)",116.32569012156164,114998.11202282192,64.37036389068493,25355.885354904112,16.487197535350685,72049.86511093698,17576.172423,7,0
29,"(7, 15)",111.52499241102466,120130.34152767123,59.51779304653699,26588.987622273973,25.213529566038357,73807.99734125753,19707.23544047123,7,15
30,"(7, 30)",112.80035696586302,120828.11000241096,60.76095337118904,26910.566131945205,21.68508576481644,74478.0579358274,19416.99979548767,7,30
31,"(7, 45)",108.20885014767124,122650.34660356166,55.78764870529589,27597.532944109586,20.804967572476716,75156.5244663096,19874.602347728767,7,45
32,"(8, 0)",99.12732131215893,123236.87451506848,47.40593542791233,27874.802805424653,23.101790265652056,75425.73117906028,19912.441597783563,8,0
33,"(8, 15)",98.28297553978356,127537.9343590685,47.02051592571233,29726.127241698632,22.372732782136985,77378.78829912878,20410.99074039178,8,15
34,"(8, 30)",96.2396704343726,126725.40096068491,45.129240535997255,29613.108445342463,24.44033980211781,76878.25534312877,20209.93710032055,8,30
35,"(8, 45)",101.80966960017534,126644.77148076711,50.1781696838411,29957.753748575346,24.36685080963562,76568.23404803836,20094.80375927671,8,45
36,"(9, 0)",99.26613385751509,125445.91499331508,47.946584126846574,29844.866963369863,27.466219979545205,75732.22888965753,19841.77804150685,9,0
37,"(9, 15)",81.31790512575343,125801.95244969864,31.42064497883561,30695.44667627397,25.92781148402465,75740.52323004657,19339.56047606849,9,15
38,"(9, 30)",76.41241754908494,123331.62768660272,26.73060043201096,30292.834544958903,21.06626177419178,74053.94575690685,18963.443609060272,9,30
39,"(9, 45)",69.82543179836439,121343.10571068492,20.11146825360548,30243.097518164384,22.22847660871781,72542.8372568274,18534.42166510685,9,45
40,"(10, 0)",64.44343225332602,118605.12644463014,14.641297485531506,29889.12652227397,25.342621343452056,70573.82116366028,18116.363968087677,10,0
41,"(10, 15)",53.97008408119178,117794.46818386302,5.0144337661479454,29855.548589616435,26.526999524958907,69766.34800977808,18145.73993002192,10,15
42,"(10, 30)",55.05239421288219,114251.32269515068,6.621785669975341,29321.21519764384,24.38045988169589,67430.39786971232,17474.957275276713,10,30
43,"(10, 45)",40.64271888249041,111252.72054561644,-5.953769423942466,29059.412532904116,20.610552242679454,65250.76718081917,16921.48249729863,10,45
44,"(11, 0)",41.51525487818904,107878.309285863,-5.097355348838357,28570.022636767124,25.619857603041098,62970.02924488219,16312.159388783832,11,0
45,"(11, 15)",31.1834410643726,107134.95586260271,-14.393859491641097,28360.66820232877,20.94319687047671,62097.03306852603,16657.0346843863,11,15
46,"(11, 30)",28.32261950148493,103019.1740209863,-16.38066054177808,27829.22512512329,24.989757521643835,59530.54328974795,15635.023436126026,11,30
47,"(11, 45)",31.62262529309315,100204.62214150686,-13.338433622980824,27398.025613452057,26.46848051189041,57516.0184570274,15264.7643026,11,45
48,"(12, 0)",31.94282733883014,96808.65975073972,-11.99311391838082,26968.636445863016,23.55419473539452,55188.09144994247,14628.992349649316,12,0
49,"(12, 15)",28.391053696975344,95645.14349849315,-14.318235011347944,26767.15558161644,26.366801296772604,54071.174803528775,14780.833443093152,12,15
50,"(12, 30)",22.186871727331507,91887.44455920548,-20.01594259609863,26301.347256136985,20.97644189230137,51519.76076650685,14045.879732452328,12,30
51,"(12, 45)",22.831941789271237,89507.03066323287,-18.034448525547944,25916.82529665753,26.42843095428493,49886.5957928548,13677.591193032877,12,45
52,"(13, 0)",32.09797077033151,86314.56493443836,-8.539595961654795,25508.486269808214,25.06305210080274,47701.80571031781,13079.61902341644,13,0
53,"(13, 15)",39.84211655975343,86382.05485383562,-6.724608427397261,25739.19334243836,23.451737857197266,47442.661354257536,13177.278508975342,13,15
54,"(13, 30)",30.33734555319726,82962.71965942465,-14.820408096021918,25219.566258,25.786860370328768,45034.71260756438,12683.089713265754,13,30
55,"(13, 45)",27.554484539671236,81007.55118849315,-16.242679033131505,24865.28613079452,19.14155001946028,43812.98626878356,12310.465906369862,13,45
56,"(14, 0)",24.398540508224656,78286.56829405478,-18.46564074049315,24401.17139580822,25.99371828032329,42023.56755801918,11836.29586289315,14,0
57,"(14, 15)",33.798521650202744,78524.24006328768,-18.5127401976137,24576.885539917806,22.19659249510959,41965.87442029863,11960.2072503063,14,15
58,"(14, 30)",37.757012158745205,75462.85109284932,-14.005786497734247,23925.72824610959,25.35584158550685,39958.13312871507,11554.60049411315,14,30
59,"(14, 45)",38.521453230249314,73786.09975939726,-12.129105305969864,23641.338406136983,19.843194940764384,38983.43459930685,11142.273772241915,14,45
60,"(15, 0)",42.0032373528,71700.83846465753,-8.080542098232877,23289.867662,23.30359337627945,37671.54737441918,10716.94552507041,15,0
61,"(15, 15)",32.91937553598356,70735.8120989863,-0.0225546696575336,23258.820495643835,22.340654252868493,37419.92241871781,10035.597758663012,15,15
62,"(15, 30)",33.92566927641918,68681.38293789042,2.0617621570273963,22799.63528265753,21.264176578734247,36113.65476884384,9747.87007107808,15,30
