,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,hr,min
20,"(5, 0)",19569.85884718904,8287118.088624658,11141.815106673972,4356883.147043835,22960.919250821757,3490719.129803013,416545.2373464109,5,0
21,"(5, 15)",20308.253321035616,8657756.118219178,11560.015831487672,4537415.689852055,24802.65687513644,3662670.970439452,432857.14556046575,5,15
22,"(5, 30)",20521.936569624657,8749426.160936987,11633.983206975345,4579609.518424657,24804.160289415067,3706695.44234137,438305.18293205486,5,30
23,"(5, 45)",21004.470166331503,8934054.908969864,11840.35976141918,4666968.274964384,25175.560834506465,3793939.738570137,447960.5739116164,5,45
24,"(6, 0)",21169.886504580823,9070338.107728768,11810.713638246574,4728553.543167124,25248.141326146164,3860810.236550137,455715.8729074794,6,0
25,"(6, 15)",22287.190037408214,9529444.508252054,12628.86968650411,5014345.373336986,25894.009072953428,4017981.684684932,471208.99960284936,6,15
26,"(6, 30)",22287.412059852053,9614687.27357808,12486.11123159178,5064218.09700548,25640.15145210986,4049935.887646027,474880.58265597257,6,30
27,"(6, 45)",22374.44771964109,9790619.526369862,12414.246746854797,5170258.119553425,25791.46509652301,4113185.537958904,481370.3901009864,6,45
28,"(7, 0)",22059.027124331507,9883341.173975345,11967.785021358904,5226151.839575342,25573.611445012328,4147182.1924578086,484419.9537527124,7,0
29,"(7, 15)",23034.575247934245,10314018.638372602,12904.120904991782,5534478.795739726,25278.93302050603,4258501.518557808,495746.3919297534,7,15
30,"(7, 30)",22329.883254898632,10317986.714663014,12189.548503976905,5565155.357627397,24881.217582946767,4235878.127915342,492056.77235646575,7,30
31,"(7, 45)",21681.78031499452,10393642.468838356,11516.635904546549,5641779.163424658,24503.02844268082,4237761.872487397,489582.8554012054,7,45
32,"(8, 0)",20515.12308988959,10378385.02901096,10348.610493168357,5663839.039353425,23895.335895633427,4206993.602727945,483641.00095030136,8,0
33,"(8, 15)",19880.46630321345,10628458.460928766,9674.829539038192,5881107.416775342,23515.286978971235,4239630.984827124,484190.534152274,8,15
34,"(8, 30)",18180.93668642518,10501556.901375342,8207.27811444841,5877626.768191781,22548.979026781097,4133482.228234247,467883.4077714521,8,30
35,"(8, 45)",16931.163019848795,10450731.72650137,7091.10986913474,5913690.50090137,21711.09756404036,4059601.088913151,455715.2445677535,8,45
36,"(9, 0)",15374.033105449753,10340154.61450959,5720.8261207254245,5919029.383008218,20773.443125951508,3959784.992649863,440552.4380698904,9,0
37,"(9, 15)",14036.860221802795,10453752.558939723,4170.65362454226,6055778.616558905,20419.560956738904,3944705.521953151,432837.1186320822,9,15
38,"(9, 30)",12363.09608026293,10278570.036021918,2863.886479556356,6052402.33180548,19306.909199140275,3794897.317244658,411950.2098617534,9,30
39,"(9, 45)",11077.322138369864,10181206.48630411,1694.7950285241916,6078714.506591781,18476.190774393424,3687442.34817589,396562.3993189041,9,45
40,"(10, 0)",9549.298336872522,10049712.395849315,550.5966356030411,6090158.644460275,17461.228831496494,3562613.882987123,379466.9808253973,10,0
41,"(10, 15)",8415.278585029837,10099535.573287671,-344.8788105386055,6173062.476323287,16874.92702561726,3534796.839406575,374787.0323227123,10,15
42,"(10, 30)",7114.933019748296,9934816.385906847,-1375.3087959631782,6180712.729013699,16003.476061760275,3383498.183837808,354588.9405672055,10,30
43,"(10, 45)",6053.000722002987,9841476.110350683,-2139.818562472797,6205847.000175343,15240.427780881371,3279025.200447671,341348.93142402737,10,45
44,"(11, 0)",5118.184748174995,9722206.682345206,-2900.204804671192,6223089.456087671,14487.867429116714,3158744.581468219,325869.5710867672,11,0
45,"(11, 15)",4368.939955446244,9727835.860879453,-3464.3256183716985,6267364.987087672,14118.209233785206,3124121.301369863,322213.0381096438,11,15
46,"(11, 30)",3165.1995615039723,9575311.721506849,-4269.043727207425,6281826.053512329,13230.78841200685,2975339.2383646574,304896.0162630685,11,30
47,"(11, 45)",2500.2468395312053,9483716.519443836,-4678.998066764685,6301473.813021917,12680.26699733726,2876431.594898904,293111.00036463013,11,45
48,"(12, 0)",1782.6441136955889,9365509.89060822,-5114.043149362275,6315090.82199452,12005.251532265644,2758682.6751139727,279710.6695333425,12,0
49,"(12, 15)",1453.002814287019,9372966.933460273,-5377.544048256219,6356325.920547945,11456.104245188768,2727205.537587671,277974.309883452,12,15
50,"(12, 30)",893.5066047947945,9230856.968142465,-5633.545519595287,6363231.8572739735,10960.962814264249,2594602.177822192,262055.49800539727,12,30
51,"(12, 45)",672.9665217228493,9156582.582189042,-5698.29068897571,6382548.578528767,10490.373512227286,2511197.514981918,252338.1011675617,12,45
52,"(13, 0)",312.6204318564384,9054556.728830136,-5743.002668269921,6394978.399293151,10026.7481671463,2408842.9802621915,240701.31450983565,13,0
53,"(13, 15)",379.1695764101369,9007577.944931507,-5643.812537926658,6396764.691331507,9821.259330169316,2363633.4571753424,237366.01475975345,13,15
54,"(13, 30)",161.775911341737,8909042.871126028,-5518.431129117918,6417132.84620274,9365.055790483577,2257222.501249041,225328.98448663016,13,30
55,"(13, 45)",400.0816669393151,8870339.093621917,-5068.198793364712,6451538.872482192,9090.530264436054,2191635.175874795,218079.74819391785,13,45
56,"(14, 0)",703.1086744059178,8822633.629219178,-4555.433635548685,6488693.845095891,8796.115078604027,2115325.089438356,209825.02614520548,14,0
57,"(14, 15)",1048.9457427689808,8781800.37988767,-4038.304149462685,6513703.536265753,8833.74941458022,2054251.9277413697,205013.1456632877,14,15
58,"(14, 30)",1515.6459606767671,8763861.864950685,-3404.413118683041,6566971.370010959,8486.155414985753,1990629.8417778085,197778.3808672329,14,30
59,"(14, 45)",2383.0116744212687,8778029.65869589,-2493.5049714538904,6628080.767879453,8371.13541814137,1948171.1474235617,193407.9606344657,14,45
60,"(15, 0)",3289.646174441096,8804433.444117809,-1519.0430720953698,6695989.341139725,8182.966070641397,1910861.1347871232,189400.83946312327,15,0
61,"(15, 15)",4527.559145108275,8918562.547320547,-271.4228949697535,6807727.233046575,8839.271393215342,1912277.4216424655,189713.14047367123,15,15
62,"(15, 30)",5544.108878211822,8953567.70208767,769.0452453653426,6870065.538731507,8753.626191773123,1887161.3925657533,187580.74998032875,15,30
63,"(15, 45)",6882.092278921425,9021455.166734248,2094.3987647921645,6938854.952884931,8716.638481181535,1885909.6543169864,187967.9601881644,15,45
64,"(16, 0)",8168.590806889479,9086964.3657863,3385.164034941836,7004071.310449315,8643.551148717343,1885406.4588263007,188838.0784362192,16,0
65,"(16, 15)",9637.189229962329,9307513.337783562,4742.640047521643,7176607.162682192,8586.206208951508,1929801.4231334245,192510.8347911781,16,15
66,"(16, 30)",10973.737262377535,9370646.504027396,6088.13886704441,7231290.524169863,8605.821743655068,1936878.2620249316,193866.08558131504,16,30
67,"(16, 45)",12437.570954727673,9447146.881134246,7467.479641980741,7276882.485389041,8636.59108018767,1963833.8141547944,197787.4398446849,16,45
68,"(17, 0)",13846.45548715989,9512964.87159452,8798.99655652663,7312578.357145205,8758.842160564931,1990477.2861608216,201143.35442564383,17,0
69,"(17, 15)",15675.611913075618,9720723.652583562,10556.156573576522,7474088.954904109,8874.582660419177,2030531.1119052053,207219.30898783563,17,15
70,"(17, 30)",16961.36427458356,9777669.45750959,11737.756578795836,7493419.404641096,9198.957443271507,2063966.739838356,211075.2319960274,17,30
71,"(17, 45)",18286.90373326301,9821698.295117809,12923.127857866575,7488623.001605479,9536.562188908769,2107620.9747556164,215908.6237562192,17,45
72,"(18, 0)",19482.954223342465,9848491.81799452,13978.968995427396,7470177.971860275,9841.091832330136,2147816.902658904,220646.7673619726,18,0
73,"(18, 15)",20532.110129219174,9942139.904641096,15093.98297259178,7557458.163843836,10378.009034498633,2151519.925027123,222776.5272128219,18,15
74,"(18, 30)",21517.68347379178,9952991.991043836,15915.15205941096,7520048.617235616,10621.827047984109,2194848.5204526028,227466.14106356163,18,30
75,"(18, 45)",22291.11003398082,9938630.171221916,16625.46361831507,7459871.572969862,11087.997484000822,2235798.9192471234,231864.13269183564,18,45
76,"(19, 0)",22852.3361509863,9910776.440465754,17151.798726416437,7387842.678279452,11471.58981480674,2274828.9009824656,236624.663422,19,0
77,"(19, 15)",23528.582653808226,9937183.15401918,17858.397388583562,7418988.800273973,11426.445214499685,2271374.2255597264,235378.92251241097,19,15
78,"(19, 30)",23837.189769917808,9897930.68840822,18083.76696450959,7339979.161523287,11730.138677737536,2306329.9453547946,239875.7521790137,19,30
79,"(19, 45)",23968.690159753423,9848037.924060274,18166.502800164384,7251337.996342465,12114.045961396165,2340925.1621646574,243644.78203539725,19,45
80,"(20, 0)",24104.30982161644,9802953.291147944,18239.66086135616,7165281.062120548,12462.62934081233,2377755.9136265754,247438.30394350685,20,0
81,"(20, 15)",24176.86678879452,9753825.623961644,18291.90012989589,7113949.02079726,11837.906594036163,2379034.851507123,248999.193062274,20,15
82,"(20, 30)",24278.793107753427,9724949.30219452,18304.51084390959,7038332.941660274,12372.87983708548,2419846.2547972603,254393.54109750685,20,30
83,"(20, 45)",24090.87436164384,9668858.445367124,18046.42173884932,6937710.816090412,12711.69792899863,2459453.733728767,258975.9541391233,20,45
84,"(21, 0)",23892.077494328765,9633607.817673974,17875.649720772602,6855847.112090412,13135.756060713426,2500091.8314843834,264527.5038790137,21,0
85,"(21, 15)",23209.42870049315,9363107.974734249,16957.952617564384,6569075.0440246565,12985.268875513151,2514049.293696712,267005.9429533425,21,15
86,"(21, 30)",22969.803253452053,9334500.052619178,16781.303781572602,6492326.522873973,13481.55988424778,2555970.062581096,272728.96934087673,21,30
87,"(21, 45)",22724.960476958902,9242052.008873971,16431.01185049863,6358661.806857534,13826.594211927151,2592089.731017808,277480.4556769041,21,45
88,"(22, 0)",22412.15573931507,9179980.171252055,16168.2161167863,6259330.013430137,14193.578613246576,2624238.32750274,282226.13170197257,22,0
89,"(22, 15)",20838.988893342463,8675175.359479452,14447.393662632876,5748815.671232876,14266.520522528848,2628130.04199863,283957.8038179726,22,15
90,"(22, 30)",20667.82447113151,8614956.882819178,14223.372723010958,5647352.746021918,14697.514226676712,2663330.987149315,289570.908172,22,30
91,"(22, 45)",20201.97579290959,8488769.481391782,13764.001765550684,5496220.485106849,15025.493663810135,2683598.3780657533,293919.0787298904,22,45
92,"(23, 0)",19977.35259889863,8399520.677172603,13511.343029035615,5385473.864852055,15393.102721992618,2701131.543715616,297517.469473726,23,0
93,"(23, 15)",18914.134243635617,7982235.516813699,12461.449027221915,4994255.040084932,15519.956973775754,2675675.334423013,296781.269951863,23,15
94,"(23, 30)",18787.275714331507,7928583.695304109,12347.905503038355,4905075.02449863,15848.75140044863,2705124.710918904,302531.1322680548,23,30
95,"(23, 45)",18470.393698293152,7833652.673282192,12021.49565009041,4793219.444819178,16169.341304693751,2718300.731003014,305959.37945961644,23,45
