,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,hr,min
30,"(7, 30)",34704.25153591781,691959.9871931507,25867.98515008219,512543.57386219176,44.39493472666575,170907.53897271233,8462.110515830136,7,30
31,"(7, 45)",35471.3792340274,713109.8123673972,26043.63163,522500.3135567123,46.23099308996712,181613.60073854795,8947.291466112329,7,45
32,"(8, 0)",35658.3937540274,731146.9137863014,25724.983900676714,530817.8634432877,56.67556779589589,190626.0522529863,9644.292388476711,8,0
33,"(8, 15)",37352.55381364383,783977.3581454795,26648.77540779452,567582.4221320548,66.68445774854247,206341.63692813696,9981.78631739178,8,15
34,"(8, 30)",37276.02416376439,800307.1669545206,26264.413984561645,579024.9500345206,65.81658772192328,210825.5144482192,10386.472516926027,8,30
35,"(8, 45)",36627.58974571506,824750.6586232876,25236.44975541644,596863.6200383562,73.11241176017533,217230.4706850411,10578.587329147946,8,45
36,"(9, 0)",34471.72438711233,839140.5675613699,23065.10440835406,607397.6073578083,73.99427969194247,220975.84933147943,10688.03071660548,9,0
37,"(9, 15)",33805.91973737945,886097.8105726028,21682.579444502277,648891.707140822,75.84997400427123,226655.195843726,10475.059027882193,9,15
38,"(9, 30)",30159.267139600688,893837.8592476712,18246.938059154218,659189.2731013699,82.05337831345206,223995.5086021644,10570.389029057536,9,30
39,"(9, 45)",26255.79928014101,906738.3962928768,14452.365640392249,674048.0274547945,79.8761210490274,222239.86936142464,10370.041894268494,9,45
40,"(10, 0)",21052.27436806904,910642.891240274,9486.105993977808,682544.6554413699,69.30692611741095,217776.6513859452,10252.032178471232,10,0
41,"(10, 15)",18370.16598649748,955846.8954671232,6116.241322015891,720659.7001926028,76.82243948088492,224667.812559726,10441.821200246575,10,15
42,"(10, 30)",11920.460591601915,952631.2733243837,319.225527,728953.0137553425,66.38291957342466,213400.43427183563,10210.870759575342,10,30
43,"(10, 45)",6957.537480164521,958570.6015249316,-4299.565502244274,742248.2817216439,71.51995580351233,206224.19723863012,10025.224923221918,10,45
44,"(11, 0)",1745.7450564950686,961589.2438364384,-9084.983797719862,753396.0141172603,76.84907438163562,198179.8714604657,9935.179713753423,11,0
45,"(11, 15)",-1582.8786695770134,996651.6115224656,-12754.799041243918,784757.0683260275,73.40111852722193,202031.9652655068,9786.059074082192,11,15
46,"(11, 30)",-6896.10904095579,1000896.1240923288,-17537.445765838107,799906.6963260274,80.29411400364383,191280.8329676986,9624.609197336986,11,30
47,"(11, 45)",-10598.824409515615,1010352.9365265754,-20974.959852299588,815119.4886786301,82.16147323641096,185642.6126840548,9505.549833356165,11,45
48,"(12, 0)",-14360.560966749536,1018217.7242260271,-24256.40889208877,830162.0410208219,79.82829487632603,178630.35798158904,9341.653822873974,12,0
49,"(12, 15)",-17498.56415674219,1027711.6458934246,-27740.149437372,842283.3311345205,78.64449993931507,175965.43513920548,9383.96909662192,12,15
50,"(12, 30)",-20866.21928724493,1038120.6075854796,-30607.643337366026,859847.1618819179,78.32546438629315,169018.9740828493,9175.695649,12,30
51,"(12, 45)",-23263.548484456987,1049230.9867624657,-32760.2172290737,875324.6976394521,84.33873050100823,164732.92115863014,9088.524287156164,12,45
52,"(13, 0)",-25141.853882876167,1060343.4253654794,-34373.59653363337,891245.3523446574,86.81538737386302,160038.87075339726,8971.885199578082,13,0
53,"(13, 15)",-27968.60726927307,1061820.6260767125,-36772.19941545617,894817.4514972604,85.92515958355891,157933.56465810956,8984.307172509589,13,15
54,"(13, 30)",-29266.33328214767,1076789.3924676713,-37911.75220991671,914282.2641030136,80.62014850932877,153547.85346147945,8878.98888940548,13,30
55,"(13, 45)",-30053.96343764452,1087587.860219726,-38579.14886574869,927071.3661435616,83.45938997037534,151748.67024235617,8684.643550361645,13,45
56,"(14, 0)",-30303.961719904168,1099118.348729589,-38763.252684013154,941885.0104958904,78.21911920106302,148676.6819458082,8478.687727632876,14,0
57,"(14, 15)",-29580.78355100937,1113360.9209876712,-37760.43425785863,958258.3341304108,74.80129772038903,146648.28246536985,8381.975044657534,14,15
58,"(14, 30)",-28905.5340100174,1133293.241350411,-36881.22271861251,984284.1316430138,77.45409488132603,140859.30164843836,8074.793576126028,14,30
59,"(14, 45)",-27336.47574311417,1149397.0322334247,-35096.31979424301,1004561.663961096,77.40296365058904,136892.24306369864,7867.555195553425,14,45
60,"(15, 0)",-25500.822734593152,1168458.700088767,-33062.88630175836,1028051.3746312328,69.5522782628137,132626.70484471234,7713.528873786301,15,0
61,"(15, 15)",-25028.17049166932,1162064.8387580824,-31916.65666185671,1030819.4594567122,56.91800371070685,123717.64865556166,7471.726752923288,15,15
62,"(15, 30)",-22729.66416139224,1183831.569999726,-29470.056779762137,1055802.561913699,68.30938106682466,120680.950236,7280.241263227397,15,30
63,"(15, 45)",-19771.95008233682,1202162.472080548,-26419.97287833041,1076546.6196608215,65.53040835765754,118336.13747906852,7214.6367826,15,45
64,"(16, 0)",-16379.176880148038,1223482.302000822,-22947.710669456414,1099921.615968767,63.596753498517806,116395.9490999452,7101.54441379726,16,0
65,"(16, 15)",-12870.409077055068,1238672.9178630137,-19246.060173129423,1117567.229946301,60.89476925816438,113938.44524821918,7107.564484457534,16,15
66,"(16, 30)",-8783.45105842263,1264002.5674197262,-15216.273064783836,1143137.4370734247,55.57848209724384,113648.61106827398,7162.226687098631,16,30
67,"(16, 45)",-3835.032302383836,1286833.799767397,-10229.742740252246,1164881.9489671234,62.23934567202466,114722.0877478904,7169.004394312329,16,45
68,"(17, 0)",1369.6266339807123,1310276.0923364384,-5083.585721630301,1187112.7833320547,62.42054075972602,115664.61248339729,7437.531624021918,17,0
69,"(17, 15)",7135.375597157808,1340817.9072441095,531.0901634953426,1213853.449161918,68.91148533859726,119342.89606832876,7549.772259205479,17,15
70,"(17, 30)",12356.817631456384,1360858.3032750683,5525.920606001945,1230710.2845375342,62.80684401864657,122296.0326359178,7786.12666829589,17,30
71,"(17, 45)",18223.37230341367,1378062.6740567123,11217.705599856878,1244709.743118904,63.90548503915068,125339.35575630136,7946.392166893151,17,45
72,"(18, 0)",23842.6958066063,1393400.8941115069,16693.59464134378,1255953.3713356166,65.3637944217096,129125.19961961644,8253.687951550684,18,0
73,"(18, 15)",30871.815649962053,1431524.111468767,23127.790468831176,1283937.424972877,67.72302443504657,138976.98409975343,8541.28849149041,18,15
74,"(18, 30)",36267.952299944656,1441862.721078904,28254.547155155207,1288855.7088369862,58.22136407464658,143993.81742147947,8954.545685301371,18,30
75,"(18, 45)",42504.71341828548,1448258.831411507,34175.816625628766,1289699.7908323288,65.71160344444658,149243.47922367122,9248.741959539726,18,45
76,"(19, 0)",47973.1259110348,1451472.9522821915,39426.568271192606,1287971.6427350685,61.6751523873041,153853.34895841096,9585.2628397863,19,0
77,"(19, 15)",54418.52461721644,1472576.5884775342,45745.74855069504,1306516.6162073973,73.89396138496438,156145.51890465754,9839.32654130411,19,15
78,"(19, 30)",59156.59045893151,1467522.2211290412,50262.98784362109,1299850.0210558905,70.98764663520274,157678.9840030137,9921.019278904108,19,30
79,"(19, 45)",63047.36280320549,1455618.9627972604,54076.95329836164,1285995.5558156164,80.22801279301369,159474.54021287672,10067.533003843835,19,45
80,"(20, 0)",65883.64176172603,1439419.1268482192,56867.573586164384,1269433.4681893152,79.78941181084657,159839.37612931506,10065.650674260274,20,0
81,"(20, 15)",67039.17415254794,1424026.7916841095,58617.315770219175,1263037.1814449315,84.3128732642356,150708.92034342466,10196.024233071234,20,15
82,"(20, 30)",67878.76938728767,1398955.8099780823,59625.53537739725,1239668.4964613698,81.87509945938903,149208.62658539726,9996.377576624656,20,30
83,"(20, 45)",68069.26608172603,1369003.0538928767,59929.69239463014,1211507.4537054796,80.32910876266027,147462.5465486849,9952.222161550684,20,45
84,"(21, 0)",67705.37074558904,1339423.0520936986,59662.17344679452,1182787.781490959,78.27413873871507,146771.18891876712,9785.737122145209,21,0
85,"(21, 15)",68169.3528420822,1325519.734379726,60227.31651783562,1172987.41596137,82.53338976020274,142818.21553054795,9632.281020638356,21,15
86,"(21, 30)",67315.73209671234,1297480.9379479452,59518.93471115068,1146380.9657372602,79.08096235164383,141521.2461831233,9500.51214339726,21,30
87,"(21, 45)",66272.80292512328,1269330.0056465752,58484.225308136985,1119429.3089567125,81.02317148530959,140380.46913558905,9439.712637479452,21,45
88,"(22, 0)",64935.79315679452,1243642.8780446574,57280.10512775343,1094837.7197698632,78.96392432593424,139293.3730830137,9433.408331663011,22,0
89,"(22, 15)",64255.302567260274,1224500.658052055,56741.87508517808,1078525.2473046577,80.37557402849315,136594.66513032877,9298.940969476713,22,15
90,"(22, 30)",63156.66679479453,1201839.4061221918,55707.93917528768,1056526.2404471233,82.18577515155616,136119.2506329041,9110.686662487671,22,30
91,"(22, 45)",61871.79552287672,1176431.6130257535,54455.12545430136,1031524.036840822,81.74523001569864,135724.65147843838,9099.906332479452,22,45
92,"(23, 0)",60615.5705721096,1152592.807669315,53194.544965424655,1008222.828170137,79.25613056600821,135258.73475580823,9031.009039734246,23,0
93,"(23, 15)",58513.37939742466,1120797.7507624656,51340.39323558904,978843.9214567124,78.31146648336986,132951.9095869041,8925.267708813699,23,15
94,"(23, 30)",57453.160481972605,1096843.2674854794,50202.82989567123,955628.3037720548,81.63344120443561,132336.18477126028,8798.900078158904,23,30
95,"(23, 45)",55624.67070660274,1063318.4453279453,48482.13547282192,923664.347969863,82.1581681767233,130874.7964349041,8699.17395780274,23,45
