,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
88,"(4, 16)",-50681.8231409,648497.2419308333,-72461.43841183333,347041.33614499995,226.646603599575,287893.53374833334,13338.763364516666,4,16
89,"(4, 17)",-38598.22965103333,666593.374105,-60229.028074875,364064.013975,270.20697002266667,289238.3689183333,13017.383622691666,4,17
90,"(4, 18)",-16355.292276233336,737662.3186016666,-40717.0356048,395305.3129283333,282.69088861656667,328327.28972583334,13747.593219266668,4,18
91,"(4, 19)",11840.58669046325,816363.2080708334,-16461.357610452083,421913.7255158333,308.4588177959,378311.70171083335,15820.983990083334,4,19
92,"(4, 20)",35881.080611499994,833966.9968683333,6478.523962558166,426502.8426716666,313.3693601645,390395.90784166666,16755.495566833335,4,20
93,"(4, 21)",53780.755613416666,820074.2517075,24475.204058,421278.93871583336,318.6069172259167,381577.5364525,16896.333044,4,21
94,"(4, 22)",59746.378043083336,817581.7925058334,30778.07609608333,421998.6569991667,308.2820051543333,378634.0814225,16631.695968,4,22
95,"(4, 23)",58905.888214,812644.4118633333,30149.598820833333,413324.7432483333,247.5317836885833,381763.4085216667,17308.781348083332,4,23
96,"(5, 0)",48866.40332782258,673638.677525,24008.270152016128,330490.3913637097,235.00133946620969,328846.72516451613,14070.810998862904,5,0
97,"(5, 1)",39880.76775266129,548138.2382241936,18244.85299346774,250689.3501185484,180.89484010766128,285614.35945,11651.689595056452,5,1
98,"(5, 2)",33093.595641048385,457154.50645564514,15656.995782822582,213053.07763387097,118.65980449853224,234346.6912806452,9639.550106217745,5,2
99,"(5, 3)",30097.482647177418,413508.9536935484,14576.349451612905,199475.77636129037,91.37907712615323,205271.17120645163,8678.642552870968,5,3
100,"(5, 4)",30420.6675025,421303.5824419355,14081.839816774193,196452.7862854839,86.49016659217742,215850.468575,8905.178288548386,5,4
101,"(5, 5)",32450.17598645161,453311.68429193547,14085.350716290322,199382.4602330645,98.73275853873388,243328.5613153226,10496.59220307258,5,5
102,"(5, 6)",37077.00875225807,525337.0828516128,14925.666396451612,210938.81696451613,97.58306624816936,300600.47716290323,13707.377184701612,5,6
103,"(5, 7)",44563.72599016129,647637.6996,16370.247355080644,232975.3225080645,370.3766054879677,395316.2079733871,18981.356233362905,5,7
104,"(5, 8)",54811.15486451613,806689.4654370968,16678.55628879032,271946.46912661294,513.2074171368388,511248.165767742,22976.56270306452,5,8
105,"(5, 9)",49988.165938064514,869745.0442717742,9587.487923296774,309783.5209403226,390.6212618018548,536239.2343040323,23333.07318387097,5,9
106,"(5, 10)",33702.21550089516,848392.1257927419,-3494.448444353226,335664.68228629034,279.44103832056453,491870.9457080645,20572.300885645163,5,10
107,"(5, 11)",13157.04311894516,821444.8097564515,-20680.73784512484,354182.2509516129,245.5185345665645,448450.7360596774,18559.54105532258,5,11
108,"(5, 12)",-8768.015247917741,785439.6993564516,-39914.89715064904,356990.7871532258,220.78040692708063,411766.2639620968,16463.05340983871,5,12
