,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
15,"(1, 15)",284231.4243983871,46556271.73169354,3843.7185247782254,7656146.712758064,4897126.92225,31303505.49685484,2699501.1916532256,1,15
16,"(1, 16)",324594.9456,47579839.115806445,35043.93389904839,8074611.28383871,5062260.3182500005,31715392.68298387,2727572.783137097,1,16
17,"(1, 17)",363036.0250629032,49856518.71040323,57938.82121629032,8863358.099491935,5337320.857766129,32824887.489758063,2830945.8125403225,1,17
18,"(1, 18)",381016.1320693548,52164738.01637097,64840.55094040323,9661357.770419355,5573312.566548387,33990829.464032255,2939224.63383871,1,18
19,"(1, 19)",389747.802966129,53547439.092096776,66109.03821483871,10069021.24367742,5761018.121403226,34714797.19709677,3002595.324564516,1,19
20,"(1, 20)",398181.8122862903,54343158.36137097,65879.22073620968,10039391.937201614,5916881.522620968,35332472.477419354,3054416.65216129,1,20
21,"(1, 21)",401405.8024185484,54876304.0933871,61612.005306532265,9602216.54775,6087185.760798387,36071738.44314516,3115155.617048387,1,21
22,"(1, 22)",401204.2714943548,54853978.34629032,55527.750888225804,8833133.94575,6222752.683798387,36630270.61112903,3167821.1760403225,1,22
23,"(1, 23)",393618.1462145161,53891830.09951613,47277.49787282258,7798069.859056451,6253215.149814516,36657996.02548387,3182557.102620968,1,23
24,"(2, 0)",288391.14378303575,41641566.970714286,35947.42087678571,5977498.420178571,4467163.129857143,28661807.3075,2535095.567732143,2,0
25,"(2, 1)",279091.6730142857,40904459.48964286,32455.26688857143,5593407.151321428,4458088.995705357,28331963.2925,2521012.872366071,2,1
26,"(2, 2)",284536.2470053571,41312407.82589286,30910.576959910715,5511441.097044642,4571990.497857143,28667220.39258928,2561737.8413125,2,2
27,"(2, 3)",291808.75493660715,42298210.311696425,31115.945134464284,5563854.213732143,4703381.588776786,29398941.86285714,2632012.3063125,2,3
28,"(2, 4)",303266.37942767853,43740644.35428572,32492.944203660714,5759184.183437499,4870414.6063303575,30381547.539017856,2729484.054535714,2,4
29,"(2, 5)",317391.2114116071,45703444.43330357,35068.026981160714,6129555.353642858,5075007.926116072,31637324.374017857,2861541.4044732144,2,5
30,"(2, 6)",336229.65974375,48213725.92794643,40746.652118125,6832253.680089286,5284504.2606875,33091971.869196422,3004968.880794643,2,6
31,"(2, 7)",338501.3963651786,50065430.24892857,37958.13950086339,7567748.1139464285,5342145.146598214,34064173.25330357,3091340.318928572,2,7
32,"(2, 8)",310301.5195553572,50181780.406517856,20285.66706613839,7994515.282946429,5144334.530491071,33966589.05776785,3076338.1108482145,2,8
33,"(2, 9)",272535.8366380357,48771477.650625,-2977.632071770536,8123747.52675,4811099.935357143,32874156.17357143,2962469.618517857,2,9
34,"(2, 10)",241401.04274892856,46722238.89633929,-22077.96405909018,8020176.4552946435,4477093.337625,31408948.83821429,2816011.5721339285,2,10
35,"(2, 11)",210413.44855673212,44297319.42008929,-35290.30757573036,7749919.257544643,4145940.219116072,29749765.934464283,2651683.329883036,2,11
36,"(2, 12)",193002.34899516072,42147766.76383929,-39821.52356769911,7503285.580848214,3897115.434061607,28241789.91351786,2505565.334580357,2,12
37,"(2, 13)",177077.83021854286,39524127.524375,-38376.803478803566,7099593.622714286,3605377.0552875,26491065.500482146,2328076.76094375,2,13
38,"(2, 14)",175731.83194893217,37133116.07169643,-26699.910000857144,6734242.276026785,3375227.5005160714,24849540.616732143,2174089.940776786,2,14
39,"(2, 15)",191522.29920488392,36097120.50008929,-6176.351377205357,6676289.264383928,3296274.970422321,24034374.140919644,2090169.9209741072,2,15
40,"(2, 16)",220528.52909196427,36659907.30098214,19074.772033242945,7011240.102624999,3362266.019961607,24191161.785089284,2095245.3489044644,2,16
41,"(2, 17)",257457.8301364286,38179568.46767857,45815.36004416964,7650893.795821428,3517572.426685714,24855337.265437502,2155789.311017857,2,17
42,"(2, 18)",277726.7146928572,40069691.59169643,56836.439512232144,8338882.529044643,3698767.160378572,25799831.991026785,2232224.453208036,2,18
43,"(2, 19)",286850.70124375,41469212.12142857,59195.43549401785,8809425.727080356,3863178.945866071,26502221.911151785,2294400.9026392857,2,19
44,"(2, 20)",294618.5261776786,42326155.476517856,60182.64903267857,8945772.240732143,3993086.904678572,27039278.781116072,2348037.4611464287,2,20
45,"(2, 21)",298068.66181875,42916916.17107143,56452.48458241072,8627852.707607143,4145552.873366072,27733272.620089285,2410246.971746429,2,21
46,"(2, 22)",297399.7524830357,42893294.59241072,49678.18202241072,7750412.428633928,4283688.109892857,28387106.26125,2472096.905326786,2,22
47,"(2, 23)",290895.65535,42057237.17696428,41008.408714375,6678001.275589286,4339801.544919643,28537357.09348214,2502092.851714286,2,23
48,"(3, 0)",256403.94252258065,34058273.51290323,32063.797110322583,5019047.927395161,4139591.55158871,22974950.75040323,1924681.027766129,3,0
49,"(3, 1)",260566.4283612903,34547564.54233871,30196.812741290323,4900661.262846774,4271015.540451612,23398977.35266129,1976918.2035403224,3,1
50,"(3, 2)",270420.5216887097,35729414.01862904,30104.23082451613,4950141.6374032255,4454073.254459677,24263178.107338708,2062027.626314516,3,2
51,"(3, 3)",284179.07363145164,37491533.71169355,31358.85024137097,5136717.595096774,4673647.419556451,25502600.14572581,2178572.731806452,3,3
52,"(3, 4)",299893.9795153226,39623135.04548387,33646.740322096775,5466954.680379032,4908267.4720645165,26925063.92338709,2322854.3275322584,3,4
53,"(3, 5)",318973.0086653226,42212731.10056452,38216.83626370968,6044262.748903225,5151466.130193549,28534488.83887097,2482515.5819596774,3,5
54,"(3, 6)",328687.18232258066,44539672.69314516,38158.7892591371,6730000.435677419,5298318.236991935,29901465.830403224,2609882.0187177416,3,6
55,"(3, 7)",303535.2364169355,45156768.06120968,19674.369107370967,7193519.521,5167266.08241129,30164107.63491936,2631868.6643145164,3,7
56,"(3, 8)",257147.91875725807,43674653.76145162,-10530.10786103145,7321004.129459677,4822671.116596774,29010939.16266129,2520032.4215161293,3,8
57,"(3, 9)",211121.2954531452,41056810.889435485,-40301.14102816976,7201501.733008064,4421492.177209677,27090659.77717742,2343146.330637097,3,9
58,"(3, 10)",168286.3821989355,38084409.31653226,-63026.57959383065,6930893.986766129,4006072.178556452,25000307.02435484,2147124.537540322,3,10
59,"(3, 11)",139056.4697120242,35361940.4582258,-74994.63324639517,6644520.879314516,3669187.4270241936,23080740.432419352,1967477.6755564515,3,11
60,"(3, 12)",119950.76472853226,32595757.39,-76400.8637767016,6284545.800120968,3355402.610435484,21171651.246693548,1784147.5622661288,3,12
61,"(3, 13)",107695.0855218226,29886522.78564516,-71935.66914140322,5905587.143741936,3059103.4458024194,19311844.94451613,1609973.987535484,3,13
62,"(3, 14)",111375.41307220074,27970567.95467742,-56929.88667023145,5710318.301991936,2870565.500544355,17905737.40548387,1483925.6995395164,3,14
63,"(3, 15)",133799.52831098388,27293695.637661293,-30967.326346123227,5826712.306387097,2805725.21698629,17240511.82064516,1420749.5678080644,3,15
64,"(3, 16)",168458.1979558871,27723429.69185484,469.9548161972581,6221106.250467742,2836413.6569346776,17246584.87483871,1419322.8883653225,3,16
65,"(3, 17)",204467.4979491129,28815450.43919355,29683.75469925161,6721668.775887097,2965904.123051613,17677147.485887095,1450735.3237120968,3,17
66,"(3, 18)",234970.6279766129,30494180.10919355,49193.75004508065,7203579.154629032,3192160.504056452,18582748.261290323,1515687.2911346774,3,18
67,"(3, 19)",251186.51413790323,32313764.825645164,54129.717663790325,7570148.101814516,3415842.6639838708,19724273.122903228,1603484.956007258,3,19
68,"(3, 20)",261975.789725,33803917.063548386,53401.78787387097,7614141.445903226,3645465.429282258,20848730.41612903,1695579.8290362903,3,20
69,"(3, 21)",267616.2802612903,34797974.68612903,47971.15440766128,7072108.0875,3875510.063564516,22052510.821129035,1797871.1140806451,3,21
70,"(3, 22)",267568.83385483874,34891054.78790323,40676.20196653226,6160370.921516129,4026834.464798387,22829383.281935483,1874474.656620968,3,22
71,"(3, 23)",262785.9691314516,34497152.77645162,35385.65495967742,5422637.778903225,4100213.939943548,23060375.21008065,1913923.1606935484,3,23
72,"(4, 0)",174001.38429441667,23798451.774775,25857.3363055,3978045.256808333,2639873.429814167,15865313.682883332,1315242.82273,4,0
73,"(4, 1)",182220.191706,24588721.605808333,24995.22278108333,3935182.0425666654,2809529.5784400003,16464874.740183331,1379163.5248908333,4,1
74,"(4, 2)",192993.7821135833,25838118.415366665,25330.44711525,4001836.989641667,2987646.0196991665,17381956.185358334,1466689.5241258333,4,2
75,"(4, 3)",206865.7491275833,27536806.786916666,26757.397812416668,4195275.00575,3193395.634025,18568135.675308336,1579999.2048566667,4,3
76,"(4, 4)",221535.44806266663,29591872.27383333,29014.70856933333,4529727.0021750005,3417831.1967083337,19924365.591625,1719970.1207341666,4,4
77,"(4, 5)",237872.0922233333,32073729.0175,32338.74969775,5135421.558216667,3616845.865591666,21453785.386908334,1867679.9620566664,4,5
78,"(4, 6)",231090.58175333336,33694644.10683333,24128.71659724925,5768571.541425,3604375.4438416655,22374704.977041665,1946991.187428333,4,6
79,"(4, 7)",198165.7771580833,33280965.008166667,4132.3955147475,6092141.946191667,3368514.1507666665,21920524.840658333,1899760.0858983328,4,7
80,"(4, 8)",158714.23846759167,31567491.837166667,-21182.492664866662,6151614.397583334,3070390.70655,20577405.620341662,1768051.7317775,4,8
81,"(4, 9)",123634.00321659082,29352879.123416662,-43518.29569822333,6030534.3795,2753269.0225975,18953554.703516666,1615489.5679758333,4,9
82,"(4, 10)",90034.04871258416,27125779.27325,-60845.98798636075,5808802.4708,2461572.8290808336,17389876.229025,1465505.6345933334,4,10
83,"(4, 11)",68047.65051576667,25258847.2964,-71141.426893825,5626129.1233583335,2244442.7465991667,16046092.459891668,1342182.9641341667,4,11
84,"(4, 12)",51096.48722106416,23127583.564266667,-74062.34006500833,5318790.723641667,2001836.0518475,14601021.324666668,1205930.4234433332,4,12
85,"(4, 13)",44927.23162304999,21232106.1244,-68765.84724536834,5037999.227116666,1801289.4025341668,13305284.654158331,1087520.5708558334,4,13
86,"(4, 14)",51759.80546241666,20087710.851683334,-55475.1448013275,4976847.643575,1679757.294825,12423841.889741668,1007229.160045,4,14
87,"(4, 15)",72934.07244632501,19898164.65750833,-32928.86333114167,5199434.795383333,1636342.2352591667,12085413.470458332,976998.6572183332,4,15
88,"(4, 16)",102995.78662154084,20378465.51779167,-5356.728962771,5592298.880858333,1643792.1861883332,12156970.923333334,985387.3567491666,4,16
89,"(4, 17)",131734.81982666667,21049707.295225,19990.8186551375,5911732.255358334,1707184.1913291663,12431620.487625,999175.6109558332,4,17
90,"(4, 18)",154678.97307583332,21796954.31019167,38175.97756641666,6119513.824141666,1831827.3198425,12827033.518158332,1018548.4871258332,4,18
91,"(4, 19)",172189.02338408335,22805367.774225,46459.89492825,6355620.800825,1987719.687135,13402059.920833332,1059911.243325,4,19
92,"(4, 20)",180618.6967211667,23824914.18,46780.89204766667,6484697.96845,2152531.388224167,14075207.87685,1112478.663811667,4,20
93,"(4, 21)",182833.34246516664,24265205.339166664,40543.986587,5886945.9613666665,2344076.136244167,14853481.168583332,1180755.784680833,4,21
94,"(4, 22)",179845.63637625,23875909.28579167,32462.309154,4886683.901908333,2469737.949870833,15291751.299483333,1227734.9973291669,4,22
95,"(4, 23)",175713.513137,23387853.6886,28400.474651416665,4224961.095166666,2546899.0650041667,15365288.194125,1250683.6010649998,4,23
96,"(5, 0)",45203.04646887097,5401206.098548387,20141.863560887094,2968503.481120968,373321.39091,1931366.9519685484,128088.7680591129,5,0
97,"(5, 1)",44160.7900307258,5109316.51308871,18652.867181612903,2731752.6781048384,406407.72385991935,1844625.1103758065,126540.45415451612,5,1
98,"(5, 2)",46557.92821935484,5170632.227475806,18231.85993080645,2618901.6029596776,458162.18399137096,1955741.4243225807,137849.84046975806,5,2
99,"(5, 3)",52183.30050193548,5582527.088185484,18802.621307822577,2618014.446653226,531190.3849337903,2269833.2447120966,163524.67662080645,5,3
100,"(5, 4)",59129.66579540323,6418412.249935484,20080.951990080644,2773795.7779677417,630518.8608873386,2804376.8980862903,209746.06775298383,5,4
101,"(5, 5)",63602.75740387097,7805355.46375,17424.823597056453,3234081.918282258,712114.5791008065,3584633.26892742,274466.5618426613,5,5
102,"(5, 6)",52208.49244021774,8847561.108298386,5026.6847356396775,3819392.985,678937.2275967742,4037185.9347983873,311996.2809620968,5,6
103,"(5, 7)",29234.13011913468,9078535.931241935,-13961.701828175,4250371.04275,583182.4736887097,3946949.836072581,297975.37656935485,5,7
104,"(5, 8)",2596.8658921074198,9067449.762596777,-36425.21712510967,4578028.6047661295,495174.996516129,3724690.804145161,269490.78001209674,5,8
105,"(5, 9)",-19037.455380112096,9148572.552145164,-56248.95763602903,4875551.267290323,437891.5849241935,3585208.198620968,249892.55806693548,5,9
106,"(5, 10)",-36913.099485306455,9222539.402895162,-71546.11744130886,5121110.937233871,388744.0815314516,3474387.5129596773,238286.3502733871,5,10
107,"(5, 11)",-45613.45628554032,9241567.131838713,-77937.45842857315,5364094.219798387,344456.25422177423,3307411.4812016133,225604.235375,5,11
108,"(5, 12)",-50718.99654309678,8971270.033145161,-79198.93366262097,5479526.212346774,298148.7231604838,2991757.216435484,201851.9548483871,5,12
109,"(5, 13)",-46941.341156,8732132.454153227,-72100.1678736613,5614894.5265,264335.7675048387,2672995.980080645,179913.55799274196,5,13
110,"(5, 14)",-30079.169405312092,8919394.946790323,-54402.52901785726,5943664.768362903,254580.5225306452,2548051.19067742,173065.72916693546,5,14
111,"(5, 15)",-2151.867447564516,9576354.20589516,-28657.874888974195,6449138.179387096,263495.7808,2677112.375233871,186603.6798185484,5,15
112,"(5, 16)",28929.77126017984,10478775.712846773,-1166.0404718032255,6972207.434604839,292003.592091129,2997291.383645161,217230.35398548387,5,16
113,"(5, 17)",54708.50662846774,11002587.782403223,22370.538940790324,7227939.039959677,316037.15522580646,3224770.988645161,233838.37850080643,5,17
114,"(5, 18)",69889.83110887096,10934469.128975809,38065.38722040322,7147763.9825161295,328222.4348120968,3231451.987862903,226999.77525080644,5,18
115,"(5, 19)",77793.62969935485,10640732.415669356,46146.78704975807,6930881.517008064,337673.2843064516,3154789.706306452,217307.60712419357,5,19
116,"(5, 20)",77815.74911540323,10299279.763556452,45957.26095241936,6613543.9068145165,352166.9565943549,3121423.7772338707,212149.63311774196,5,20
117,"(5, 21)",69521.33441314516,9285379.19191129,37847.92623379032,5674727.071935483,363492.1461741936,3044394.0502258064,202822.01415806453,5,21
118,"(5, 22)",56799.41348822581,7625374.504362904,28317.942473548384,4401459.787120968,346337.7024935484,2700445.678483871,177115.2962258065,5,22
119,"(5, 23)",47399.06633419355,6162815.985564517,22900.343075725807,3496300.307306452,323631.0433572581,2199270.5294193546,143589.73103169355,5,23
120,"(6, 0)",34738.739672916665,4897167.223683333,22776.73167925,3566630.1746833334,148718.71179099998,1112296.4096358332,69599.00107908333,6,0
121,"(6, 1)",32073.63327591667,4398352.515833333,20822.195665,3263068.260091667,156544.96616216667,920417.2993383332,58273.73571675,6,1
122,"(6, 2)",32379.56881825,4215270.4589,20119.6767445,3081865.8403416667,179470.15433183333,895138.9389424999,58764.36595858333,6,2
123,"(6, 3)",35407.92052299999,4311883.798825,20254.68092633333,3003433.344191666,218209.647231,1021179.3154991666,69066.01681716666,6,3
124,"(6, 4)",39151.34571641667,4758540.304508333,20328.54097425,3064256.8120166664,275965.7305275,1324606.7190741666,93728.88295533332,6,4
125,"(6, 5)",38496.15376158334,5706682.9797,14682.009437145,3404627.5537833334,322570.6172588334,1842415.1765875,136979.23886908332,6,5
126,"(6, 6)",26778.085813357164,6693379.8793916665,1286.3694311825,3956431.4078,304956.11147666664,2263933.803983333,168059.0910801667,6,6
127,"(6, 7)",5658.478766339166,7295474.679133334,-18784.09620246833,4473966.990241666,267092.41771833337,2382389.505958333,172018.38618,6,7
128,"(6, 8)",-16149.2949054525,7760633.48935,-39866.72798476583,4936513.195125,243941.28605333332,2412883.55015,167261.47861333334,6,8
129,"(6, 9)",-33166.81616154425,8278325.334583333,-57493.326970358336,5387139.37105,238163.23227,2486507.06825,166542.24204666668,6,9
130,"(6, 10)",-46249.32715414917,8680317.326166667,-70156.66997663333,5761800.668525,227659.83760083333,2523763.4786500004,167157.34188249998,6,10
131,"(6, 11)",-52380.04882976667,8954786.224041667,-75451.1732858,6097256.933541667,211605.38227,2479474.17285,166503.6401175,6,11
132,"(6, 12)",-51988.785518165,8934841.935675,-72938.25692546667,6293212.224358333,189706.5311725,2299614.328116667,152340.51767666667,6,12
133,"(6, 13)",-45302.12232140417,8871912.147708334,-64028.31588355834,6482908.680766667,172611.67301083336,2079171.6100333333,137277.66668,6,13
134,"(6, 14)",-30209.284719743337,9157305.260266667,-48979.5183177325,6849175.100425,169513.87592,2003023.584,135588.22130166666,6,14
135,"(6, 15)",-7464.586185664167,9857181.097775,-27572.50361839525,7380285.667033333,178031.74506083332,2147944.599783333,150877.55274333333,6,15
136,"(6, 16)",22267.20328296167,10706916.447575,-1156.3289354066665,7880632.187466667,200669.16267166665,2447073.1226916667,178543.30897666665,6,16
137,"(6, 17)",47925.758171500005,11175606.436016668,22770.389864649165,8079086.48625,221577.50817666663,2678886.9019416664,196045.93492416668,6,17
138,"(6, 18)",63877.903434,11050694.679966666,38917.54011291666,7954236.548891666,228515.44875,2678627.6301166667,189298.7095558333,6,18
139,"(6, 19)",72899.92750458333,10648030.092008332,48425.6678395,7654218.712033333,231182.84129333336,2584642.3587916666,177982.181345,6,19
140,"(6, 20)",72403.84622925,10140328.599466668,48798.2792195,7228933.822416667,235566.0751458333,2506060.730875,169803.73038333334,6,20
141,"(6, 21)",64135.41360033333,9059718.634783331,41662.674239,6288955.216175,230284.68275166667,2383274.1865583337,157170.89888000002,6,21
142,"(6, 22)",51455.66169925,7434388.258408333,32152.623588083334,5064698.894916667,200936.15094166668,2038341.3153,130354.42224916667,6,22
143,"(6, 23)",40865.835212,5945093.526116666,26243.08732883333,4151921.687975,165751.90077275,1531954.71195,95497.83133466668,6,23
144,"(7, 0)",39705.77417129032,5530961.705774194,31951.532285725807,4466348.221370968,78072.02119217742,928230.374225,58327.38029693549,7,0
145,"(7, 1)",35318.820782661285,4905505.140387096,29223.09458983871,4084079.589193549,66141.56469387097,709684.9719701612,45556.186845887096,7,1
146,"(7, 2)",33473.67910629032,4582023.510596775,27542.744414758065,3831580.175032258,65936.76495370969,642301.5736427419,42183.41199395161,7,2
147,"(7, 3)",33602.82978145161,4513497.631766129,26798.77344645161,3679084.506951613,77506.04352790322,708100.4213040322,48802.63689540323,7,3
148,"(7, 4)",35802.596305725805,4762909.311137097,26517.733542177422,3665785.0881129033,104090.93408967742,925109.0460443548,67927.93815201613,7,4
149,"(7, 5)",35782.49071096774,5602784.930201613,21642.83956651613,3961093.839451613,144058.89075201613,1392147.861182258,105428.3083535484,7,5
150,"(7, 6)",25524.453650258063,6703325.847645162,8316.932771520162,4556657.092508065,159942.7476167742,1846212.1818870967,140515.71021830646,7,6
151,"(7, 7)",6527.806337081452,7534426.175064516,-11826.875648198386,5202555.563766128,156727.48976290322,2027176.533435484,147967.71922419354,7,7
152,"(7, 8)",-16326.280658800806,8261924.52625,-35174.41517820968,5849507.482596775,160181.83725645163,2106400.702572581,145808.6445967742,7,8
153,"(7, 9)",-35283.04698219758,9053612.777064515,-55153.41634195,6520784.224645161,174181.0348403226,2210589.390282258,148068.36965887094,7,9
154,"(7, 10)",-47818.10485433387,9692369.648193548,-67971.92588500968,7085204.465814517,178224.4591435484,2278000.309620968,150964.17214758063,7,10
155,"(7, 11)",-52926.07382995968,10137100.559387095,-73134.38948959677,7557378.352362903,170660.39548709677,2257737.714967742,151357.49108951614,7,11
156,"(7, 12)",-53157.18429912096,10233237.219524194,-71853.92454217742,7826101.59492742,158821.38959677418,2107606.939137097,140720.45158548385,7,12
157,"(7, 13)",-46141.56334945968,10217116.990032258,-62950.83554629839,8034513.483814516,145830.58145403225,1909912.7294919356,126883.46418629032,7,13
158,"(7, 14)",-29030.24429388709,10495919.826548388,-45619.03321746129,8382073.465266129,142799.04947580647,1846881.471048387,124150.04358548389,7,14
159,"(7, 15)",-2063.752031235484,11149665.237741936,-20191.576572426613,8874693.954943549,150644.88159112903,1984530.5800403224,139768.37932258064,7,15
160,"(7, 16)",29614.592426619354,11920185.897911292,8524.286741259677,9313334.07666129,170816.04230403228,2268873.7272016127,167158.66281774192,7,16
161,"(7, 17)",57470.56195814516,12299787.202177418,34699.939931362904,9446323.057153223,189757.21195887096,2480666.6924758065,183021.7199145161,7,17
162,"(7, 18)",74811.98428564516,12106919.187741935,52298.14104959677,9251972.13033871,196845.22289193547,2481546.15783871,176550.7257766129,7,18
163,"(7, 19)",82949.5103408871,11608258.290637096,61080.00246572581,8867641.978967741,197516.98082580644,2378039.880903226,165060.33760645162,7,19
164,"(7, 20)",81409.85432500001,10975835.195983872,60636.13921870968,8331222.707346774,197302.1205637097,2292188.8505806453,155151.8504967742,7,20
165,"(7, 21)",71888.89477870968,9784128.49125,52560.13656798387,7291879.023725807,185774.93480483876,2162013.396685484,144467.23066612903,7,21
166,"(7, 22)",58410.72240193548,8089252.08807258,42491.1574575,5986918.177701613,152648.57150080643,1831809.154491936,117849.7481341129,7,22
167,"(7, 23)",46713.66545637097,6536570.195225806,35577.032187419354,5003107.237991936,108958.21907266128,1340098.911032258,84411.05538096775,7,23
168,"(8, 0)",39161.297297741934,5344454.593258064,31808.70623072581,4310378.986725806,74960.37356516128,902111.561116129,57018.20468064516,8,0
169,"(8, 1)",35301.967403145165,4786094.907274193,29366.90283782258,3972781.550233871,64591.520245,703388.2331822581,45289.13776169354,8,1
170,"(8, 2)",33386.54570701613,4503202.417653226,27835.637022500003,3752029.1066612895,63467.25394895161,644815.8368072581,42869.93337814516,8,2
171,"(8, 3)",34293.589404435486,4465367.734782258,27343.40029564516,3629462.7512258063,73443.93629814516,713660.4963314517,48796.30643427419,8,3
172,"(8, 4)",37141.913432016125,4752012.360459678,27794.30486854839,3641273.572112903,99632.87661427418,942664.6253024192,68442.07722669355,8,4
173,"(8, 5)",42175.69835419355,5605576.393346774,27835.588206129032,3932279.959903226,143244.95496540322,1421490.5705548387,108505.92360758064,8,5
174,"(8, 6)",35634.514039677415,6605216.370620968,18118.308296578227,4431930.725370968,161696.78776749998,1868030.552346774,143561.9861879839,8,6
175,"(8, 7)",18772.773208672017,7287608.136830646,577.3750689379033,4951221.076991936,157299.62906774195,2029674.4972096772,149412.6489516129,8,7
176,"(8, 8)",-1792.2947448435486,7878609.587612903,-20660.68588289157,5483243.173298387,159687.27614435484,2089047.8096451613,146608.5437233871,8,8
177,"(8, 9)",-20337.96223597419,8567009.125548387,-40258.32874956451,6067098.202741935,172547.5412733871,2180316.6507580644,147059.20192580647,8,9
178,"(8, 10)",-34432.014874612905,9176831.736330643,-54524.51618469597,6616184.320137097,174009.61051532257,2238212.90908871,148451.3734217742,8,10
179,"(8, 11)",-39832.17451208064,9668032.935129032,-59404.774142596776,7147444.121620967,165753.5270951613,2207240.8774112905,147630.43132096776,8,11
180,"(8, 12)",-39184.346653361295,9847154.29875,-57165.68712981451,7507119.905524193,151719.87880080644,2051717.4130241936,136618.2934,8,12
181,"(8, 13)",-33071.969522709674,9905843.251524191,-49213.74147512419,7780749.681032258,140400.36958387098,1861855.1263870967,122859.02440403226,8,13
182,"(8, 14)",-18393.936721875,10221236.964362904,-34449.033622091934,8153745.242322581,139198.2481201613,1806591.217120968,121691.44349838707,8,14
183,"(8, 15)",7274.510593735484,10889754.386620969,-10638.850070827017,8648137.214959677,147430.11017096776,1956767.5215967745,137394.1188120968,8,15
184,"(8, 16)",37774.26078887097,11643535.976475809,16699.000738053226,9067112.721201612,167714.21999758066,2243639.5104596773,165067.18311532258,8,16
185,"(8, 17)",62516.23409258064,11975547.252419354,40147.50108919355,9171877.202612905,185525.25414516128,2438682.0747580645,179455.78245564518,8,17
186,"(8, 18)",78055.57698774194,11724392.80685484,56041.23461193549,8937943.927669354,191447.1703572581,2421528.11925,173472.10046532258,8,18
187,"(8, 19)",82781.68216241935,11230279.86732258,61940.360345241934,8558450.437064515,191857.79706290324,2317815.6302258065,162158.81012177418,8,19
188,"(8, 20)",80704.48519830644,10701355.171169354,60196.98190548387,8119229.359,191898.17764435484,2238060.468032258,152199.41035887098,8,20
189,"(8, 21)",70351.55073822581,9550682.631137095,51735.42662354839,7123733.274233871,180378.0617201613,2105917.632677419,140655.77581935484,8,21
190,"(8, 22)",56283.33784887097,7839871.974564516,41382.78712540323,5814044.214806451,145304.67763790322,1766683.525717742,113814.39742491936,8,22
191,"(8, 23)",45420.17750330645,6341430.65042742,34978.00396774193,4866726.464766129,102861.61659040322,1290626.2329435484,81223.66597903226,8,23
192,"(9, 0)",37316.92639483334,5025035.235083333,23895.5767155,3434291.968458333,190030.00841725,1306848.08087,93943.50038408332,9,0
193,"(9, 1)",35175.87374241666,4673056.283108334,22328.438215416667,3197800.2697166665,196379.53898633333,1189880.8360891668,88949.49239500001,9,1
194,"(9, 2)",35471.67064633333,4596442.695283334,21592.74331083333,3065418.421425,214964.64681625,1221301.0153733334,94727.77089183334,9,2
195,"(9, 3)",38176.46054133333,4785323.115208333,21720.14054366667,3026832.3708,245776.65744733333,1402314.9202591667,110401.054827,9,3
196,"(9, 4)",42180.340215916665,5307913.726600001,22661.562063083333,3117375.243191667,293944.05522475,1755159.23829,141449.71231766665,9,4
