,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
24,"(2, 0)",26548.01759375,3222015.617776785,12134.897259705356,1407763.5008392858,79796.93953696429,1627069.231924107,107386.807668125,2,0
25,"(2, 1)",26647.756649732142,3173287.002669643,11526.798192464285,1318464.7315187498,85170.41761705358,1662995.4122160713,106655.79552803571,2,1
26,"(2, 2)",26398.00161428572,3011755.3468125,10572.527442964289,1177476.7222,88764.74848580358,1642200.628809821,103316.244660625,2,2
27,"(2, 3)",25186.65170705357,2873306.9985892856,9727.01891824107,1084138.7817383928,85914.10400142857,1604967.9079937502,98289.771950625,2,3
28,"(2, 4)",24624.63270669643,2789536.7482321425,9519.4153555625,1037723.7518169644,85879.06037741071,1571069.314591071,94867.17447732145,2,4
29,"(2, 5)",24793.718348035716,2888245.204366072,10163.881636035714,1057559.6367464284,91361.00705794642,1638628.4936607142,100693.04602830356,2,5
30,"(2, 6)",25272.60710669643,3027986.515321429,10200.983890241072,1094621.3445482142,94609.86076607143,1731749.76776875,107002.97955919642,2,6
31,"(2, 7)",27929.947770625,3252066.562642857,11417.1733768125,1175445.9218517856,99290.179646875,1863577.9364473207,113755.07607223214,2,7
32,"(2, 8)",29127.201030446427,3535783.4965714286,12286.058353910714,1289429.158794643,109633.31681276788,2013256.2080794645,123468.60267669642,2,8
33,"(2, 9)",33169.916042589284,3839061.6454642857,13340.618904053572,1429079.5434276783,115309.86869330356,2159907.8358303574,134762.51560508928,2,9
34,"(2, 10)",34470.0781875,4055162.356669643,13811.2653835625,1531696.368036607,115857.78724098214,2265291.2589464285,142314.9619538393,2,10
35,"(2, 11)",31022.166432321428,4071917.978928571,11695.13977911607,1548271.5286785716,111352.95955098214,2271634.875133929,140658.6207583036,2,11
36,"(2, 12)",26883.744502589285,3899898.378607143,8683.339130403572,1495369.7808392856,109996.35252392858,2161322.169491072,133207.2161092857,2,12
37,"(2, 13)",22043.67142917857,3654810.929196429,5028.170438005357,1411793.378080357,99669.46303464286,2014370.8556785716,128975.01146571428,2,13
38,"(2, 14)",19451.17699170536,3376013.5383482142,2348.6102906657143,1311730.1817375,90160.5617886607,1854773.386705357,119348.86519080355,2,14
39,"(2, 15)",16723.254250233927,3149011.7385803573,874.0799846874017,1230880.6994964287,84690.65387392858,1719332.2603214283,114107.38264464286,2,15
40,"(2, 16)",14663.267025598125,2824006.3018303574,553.2109932260714,1120626.987089286,76254.15086232142,1523955.220169643,103168.96387080358,2,16
41,"(2, 17)",14089.522889260714,2583717.43375,1532.2569337883929,1048372.9699464286,67972.02670008929,1374057.3687330356,93311.58037142856,2,17
42,"(2, 18)",14973.195593121429,2526500.546625,3264.131430618304,1052005.18369375,65541.51540857143,1319443.912307143,89509.97004910714,2,18
43,"(2, 19)",17806.343608625,2617181.4228928573,6237.377039491964,1129352.0765366072,66699.66439651787,1329656.971849107,91475.47000892858,2,19
44,"(2, 20)",21532.007283214283,2806914.884848214,9727.122688821428,1258025.8279080356,67400.65217517856,1384747.4035089284,96750.20566169644,2,20
45,"(2, 21)",24142.18066214286,3007316.223267857,11926.941310392856,1370197.2135803571,70433.90555357143,1466284.6248374998,100405.77892205356,2,21
46,"(2, 22)",25454.44872830357,3121423.660375,12294.675623714284,1424527.5841696428,74831.40129741072,1520276.2638107142,101792.36595142855,2,22
47,"(2, 23)",26695.577795267855,3191109.920223214,12532.956320919644,1438057.6684553572,76724.03066785715,1572591.665713393,103737.16476910714,2,23
48,"(3, 0)",18841.999678346776,2246638.551141129,9409.980506346776,1052608.7022,52331.70122607258,1069812.3510741936,71889.6736398387,3,0
49,"(3, 1)",18834.56301742742,2183244.5319153224,8496.226881153227,949909.627871774,58417.19020812903,1103999.6794983873,70917.54900314516,3,1
50,"(3, 2)",18608.1869452742,2102684.093633871,7836.671765782258,870176.2485854839,60402.422661758064,1103242.017376613,68861.55868274195,3,2
51,"(3, 3)",18396.92454920968,2059279.473154839,7653.558234516129,831894.4704322581,61092.561370806456,1099418.3044862903,66877.12855185484,3,3
52,"(3, 4)",18816.83177523387,2133110.3624491934,8076.31312507258,844050.683292742,66115.17728185483,1152743.5979838711,70201.98830354838,3,4
53,"(3, 5)",19572.23168825,2290043.6792629035,8510.536042967742,887750.2463846774,71364.29001395161,1253525.3530830643,77403.56067766128,3,5
54,"(3, 6)",21595.266070887097,2513615.766741129,9333.570597733871,962420.4826419356,76405.78685983871,1389478.5772693548,85308.55416967742,3,6
55,"(3, 7)",23831.481102612903,2821118.3624201613,10494.272471370969,1077369.7830491937,86024.22646306452,1561900.4100580646,95822.22923298388,3,7
56,"(3, 8)",26958.122227903223,3155964.8360241936,11501.12351858871,1218197.1537830646,94563.19313370968,1735611.641973387,107591.0317835484,3,8
57,"(3, 9)",29150.879005322586,3434496.86725,12165.792675153229,1338689.0244008063,98790.2271308871,1878833.2865782257,118181.268685,3,9
58,"(3, 10)",26986.5555092742,3516193.537403226,10451.085280975803,1377099.2159379034,96743.18655403226,1922820.901166129,119526.69824016128,3,10
59,"(3, 11)",22308.175439758063,3343274.1676612906,7091.788900233871,1321380.3729298387,92697.16643,1817707.7921693549,111485.23987516128,3,11
60,"(3, 12)",16680.282303741937,3039917.784233871,2854.138839230968,1218781.1073387098,82048.13040709677,1635677.147091129,103410.99324806452,3,12
61,"(3, 13)",11830.157434155644,2702360.864959677,-1216.780587680645,1107694.849070161,69153.75449612904,1432416.9639725806,93094.59199580643,3,13
62,"(3, 14)",7957.953160612177,2391141.690709677,-3893.236269782984,1005123.8718435484,59200.19418120968,1242757.231464516,84060.10851758065,3,14
63,"(3, 15)",4374.273581552419,2046165.717796774,-5321.805339469354,894631.4964838709,48494.26527248387,1030284.57835,72753.54521879033,3,15
64,"(3, 16)",2535.2317416723386,1757825.2095612902,-5245.821112877419,809378.7524693548,38826.39920079839,847837.8625258064,61779.14742112903,3,16
65,"(3, 17)",2884.544198959677,1612994.896448387,-3674.133087776855,783709.1433548386,32802.37383391935,741098.8992241935,55381.54874370968,3,17
66,"(3, 18)",5456.151197501613,1622678.021546774,-767.8657847460485,827673.9726395161,30741.882602403224,710275.58475,53990.06855032258,3,18
67,"(3, 19)",8822.149216478467,1710791.355041129,2737.6972541321934,904074.2584120968,30279.753226733872,720251.8138596774,56187.84929419355,3,19
68,"(3, 20)",12432.878325129032,1812290.287016129,6212.4647429516135,975061.021958871,30783.020869838707,748097.3205693548,58353.57599870968,3,20
69,"(3, 21)",15476.579080870968,1931306.719298387,8888.09639839516,1032354.7690758064,34248.507617548385,804320.5092887096,60383.18119612903,3,21
70,"(3, 22)",16822.245552653225,2054021.8547580645,9428.280924669354,1079248.460032258,38724.53268700807,872382.1236637096,63655.77830532258,3,22
71,"(3, 23)",17910.234449459676,2156015.8668548386,9724.627804717742,1090569.6430749998,43850.01944743548,953644.6273693548,67947.11151782257,3,23
72,"(4, 0)",12812.9988541,1526166.1026408332,7197.402868325001,808790.1249599999,29072.793972741663,641644.5575641667,46666.07513966667,4,0
73,"(4, 1)",12082.734854533332,1397733.3990608335,5933.729183925,680351.8725183333,32919.454094325,640254.1000041666,44202.25248916667,4,1
74,"(4, 2)",11469.042423158333,1305090.5052291667,5404.636601508333,605361.8256383333,33241.152571691666,625089.8200475,41392.08935650833,4,2
75,"(4, 3)",11356.801286025,1266422.6314941668,5272.382624533333,574749.77878,34755.9490427,617878.8121666666,39046.90266659167,4,3
76,"(4, 4)",11734.166769066667,1336894.046253333,5583.3555197,585768.4024908333,39870.54857770833,668319.6923166666,42937.39044366667,4,4
77,"(4, 5)",12192.278859766666,1448200.4645708331,5758.08532955,615829.9967774999,43250.979193075,741390.8371116667,47731.7970695,4,5
78,"(4, 6)",13993.149904783331,1634151.328495,6600.937331508334,680508.0308766667,47323.37997546666,851842.9097733333,54474.81027708333,4,6
79,"(4, 7)",15298.803040541668,1888194.422825,7314.713326291666,778334.0003933333,56041.15147658333,990754.94795,63061.98464991667,4,7
80,"(4, 8)",18977.381754325,2177383.0032741665,8438.725842091666,907121.6579858332,61809.464008250005,1134320.3157658332,74129.3803045,4,8
81,"(4, 9)",18613.834858966664,2333677.787283333,7711.097936041667,984581.0598266666,62342.061528666665,1206045.908145,80708.83295166666,4,9
82,"(4, 10)",14526.089223339166,2289182.415415,4918.9742515633325,982701.826545,56541.12558575,1172986.1717908334,76949.90619533333,4,10
83,"(4, 11)",10524.331300496668,2150168.21979,1627.7903013075,945122.5586541666,54707.19589938333,1079253.4557875,71079.52309733332,4,11
84,"(4, 12)",6175.0377838985005,1972944.1856641667,-1901.1521791694167,894142.7375208333,45640.40215874167,965286.1946383334,67870.45527308334,4,12
85,"(4, 13)",2753.234192705,1784631.9262141667,-4998.37102851175,834302.931015,38644.788735725,850912.2939975,60771.371566333335,4,13
86,"(4, 14)",429.885342195,1638465.6060324998,-6502.3678141166665,788876.7842025,34300.88416056667,759433.0301766667,55855.84946316667,4,14
87,"(4, 15)",-1625.795780724167,1426069.8984583332,-7375.334860696333,716946.7123808333,28279.714769025835,632543.1664975,48297.7311645,4,15
88,"(4, 16)",-2475.850048745,1267274.3084458334,-7143.49038071775,672117.85836,22327.30775379,530944.4794733333,41878.21531116667,4,16
89,"(4, 17)",-1383.1621208975,1219446.116535,-5469.093894904084,677688.7158816666,19640.40195531417,483411.9301116666,38698.64563033333,4,17
90,"(4, 18)",1624.184361041083,1281395.4139516666,-2487.1051944975,740266.6468250001,18759.154152485,482877.86604833335,39496.634193000005,4,18
91,"(4, 19)",5111.296272934333,1379026.341950833,904.77902632025,816888.5054016667,17936.292958665832,501402.8818416667,42795.885335666666,4,19
92,"(4, 20)",8384.934418683333,1436402.6642083337,4198.255150190834,854964.9812425,18002.681079058333,519819.6847358334,43620.12081875,4,20
93,"(4, 21)",10994.404559541666,1470837.4416166665,6510.666854416666,868773.676585,19698.575088508333,538583.4732858333,43778.31254575001,4,21
94,"(4, 22)",12663.441970675,1531696.065825,7777.334892441667,890976.3842391666,21923.28259115833,573132.6910900001,45648.248737500006,4,22
95,"(4, 23)",13252.239299891666,1588185.083755833,8009.2621007,903482.1786333334,25025.644874216665,612302.9001625,47372.016461,4,23
96,"(5, 0)",7515.281568895161,905978.7391508064,5578.798119379032,641022.3705096775,4220.26002391129,236481.42837580648,24264.076147983877,5,0
97,"(5, 1)",6074.154583516129,718641.4091379032,4284.271997217742,489450.6392080645,5383.460199774193,203718.5601185484,20085.868308548383,5,1
98,"(5, 2)",4759.02048241129,585544.0017540322,3380.223139112903,396807.04715967743,6149.909519806452,166793.09958040324,15790.506881733872,5,2
99,"(5, 3)",4387.148532983872,523382.0159435484,3059.67487367742,353174.8726879032,7306.313978419354,149814.90505379034,13098.009938903226,5,3
100,"(5, 4)",4418.329286717742,527897.5236943548,2975.686654959677,343165.84443548386,9466.134847161293,161805.93184685486,13456.87302548387,5,4
101,"(5, 5)",4760.120387088709,570877.7943491936,3027.574940419355,352285.22476935486,11553.17315483871,191583.6615454839,15455.08401235484,5,5
102,"(5, 6)",5632.616660532258,667432.950408871,3390.619151306452,388351.4143217742,13884.000022483871,245505.8765105645,19685.93448216129,5,6
103,"(5, 7)",6850.805777443548,831353.8365282258,4036.93516767742,459825.458741129,17924.553240387097,327479.7810862903,26117.93694395161,5,7
104,"(5, 8)",8564.249600169354,1028971.6188830646,4228.79275257258,564088.7169669354,20442.02569835484,411375.6964943548,33058.85078419355,5,8
105,"(5, 9)",7209.454262773387,1117573.0806379032,2866.178999100807,627853.0209379033,19761.766102782258,432961.175575,36994.7459508871,5,9
106,"(5, 10)",3932.249228355161,1090611.296362097,132.72294299401614,636651.6304016128,15811.89665208871,403015.8843846774,35127.27082943548,5,10
107,"(5, 11)",472.4783229979839,1033791.5175209678,-2897.786859596452,628020.4974927419,14739.00426196774,359406.2536354839,31618.13468935484,5,11
108,"(5, 12)",-3642.17997439742,983626.7974362904,-6394.033712575806,619675.4423701613,10471.43173964516,323275.77699435485,30203.23201967742,5,12
109,"(5, 13)",-6739.397790129517,923354.7192016128,-9150.009905443549,604023.6153120968,7145.396543991935,284094.25563548383,28088.739586532258,5,13
110,"(5, 14)",-9278.027104196774,876624.5145362903,-11198.697978193548,596444.7369185485,5044.851497862903,249734.55749516128,25396.6684133871,5,14
111,"(5, 15)",-10178.37866544355,810234.7702467742,-11921.250115370967,574020.4761362904,3495.7553012338717,210252.3775870968,22463.05026532258,5,15
112,"(5, 16)",-10020.982985951612,778964.2546669355,-11465.493158975803,569825.4704193549,2457.140795395161,186485.54078387097,20195.19551919355,5,16
113,"(5, 17)",-8003.577460322581,811517.9258483871,-9480.071576580644,606101.4001088709,1967.751294292742,183714.08075241937,19733.556007016126,5,17
114,"(5, 18)",-3992.3399648258064,911739.8489419356,-5760.786912848387,687054.9420193548,1815.825380807258,201489.92138387097,21378.833778387096,5,18
115,"(5, 19)",552.1315687541935,1032333.2870685484,-1526.6575145971774,772658.5084814515,1858.422367256452,232368.2184935484,25445.33547709677,5,19
116,"(5, 20)",4211.823605787903,1075109.0286516128,2257.770154861452,801799.0305330645,1996.5674245830648,244771.4199919355,26546.08716048387,5,20
117,"(5, 21)",6746.972368137097,1065144.816680645,4793.004876306452,793438.6821129032,2130.331747931452,243208.20701693548,26362.573608870967,5,21
118,"(5, 22)",8311.268652798388,1045154.764810484,6412.46300683871,777030.3303645162,2398.173999094355,240417.2800435484,25292.843016048388,5,22
119,"(5, 23)",8747.503341217742,1021130.3506096776,6777.799651733871,752256.4634298387,2874.8894160483874,240444.4154201613,25553.03343241936,5,23
120,"(6, 0)",7132.8058397,852730.6558983333,5466.077345966667,612784.0370649999,3075.9054355366666,214776.027345,22088.688155166667,6,0
121,"(6, 1)",5716.2184421833335,677195.6791875,4170.656250275,476891.3354741666,3585.02412964,178919.20732916667,17791.0546795,6,1
122,"(6, 2)",4448.91768285,544666.6761125,3284.97530765,387199.19842,3957.183396945833,139993.74833191666,13521.579355633332,6,2
123,"(6, 3)",3935.746490483333,477180.38858,2897.4950657,343759.11508,4771.07504518,117695.36275083332,10973.361489516668,6,3
124,"(6, 4)",3884.8380509083336,466239.62803,2840.6628814833334,327286.1553583333,6348.579686440833,121631.20267466668,10967.2552448,6,4
125,"(6, 5)",4003.944131333333,490318.485575,2776.023989891667,329410.0862308333,7684.137221405834,140720.80959791664,12499.7696428,6,5
126,"(6, 6)",4586.700855075001,559706.57814,3052.1522145666668,356108.07315916667,9309.296121133337,178520.56282891665,15768.931886266666,6,6
127,"(6, 7)",5531.210328566666,686737.36151,3509.854485683333,412397.0485391666,12395.672531225,240962.70445025,20977.280558916667,6,7
128,"(6, 8)",6244.740993066666,843984.470795,3118.050187425,497963.0108258333,13942.352047125,304859.58775,27201.578699,6,8
129,"(6, 9)",4813.474006907501,921839.4749925,1555.60499313525,555840.2365183333,12842.081281241666,322511.04204083333,30656.284815916668,6,9
130,"(6, 10)",1457.1868913611663,909197.0045191668,-1326.9707666315,570787.7163808333,9662.632234291666,299200.9055541667,29544.77491633333,6,10
131,"(6, 11)",-1986.4793754403331,880879.9722125,-4438.192859493333,572310.5852608333,8739.856523866667,272881.2576675,26942.285030916668,6,11
132,"(6, 12)",-5121.382281030001,862801.8288133333,-7322.8973543,573507.2088333333,6089.467561609167,256830.242795,26387.26601175,6,12
133,"(6, 13)",-7616.538614374999,841652.1488483333,-9601.890943616669,572858.06164,4278.4833067025,239468.912015,25068.664749916665,6,13
134,"(6, 14)",-9372.794921683331,823189.942945,-11134.822385091666,575873.9163958334,3191.864369044167,220464.5820075,23674.145817416666,6,14
135,"(6, 15)",-10146.963451933332,777948.4058625001,-11715.5776552,562499.5274275,2264.81972694,192661.51922416667,20530.877131,6,15
136,"(6, 16)",-9748.561995283331,754008.81933,-11085.282379866669,559802.9385508334,1730.592455265,173806.52256916664,18682.048466666667,6,16
137,"(6, 17)",-7845.0881715025,787169.8036266667,-9165.36101134925,595616.7000816667,1411.5816482833334,171492.37684583335,18643.794844166667,6,17
138,"(6, 18)",-4443.448909221584,886831.1474741666,-6044.693791526917,675640.5135024999,1474.0059720716667,189393.1085875,20313.87066008333,6,18
139,"(6, 19)",45.63540174800001,996345.2722466666,-1823.5592783991667,751664.8169558333,1677.999860526667,219242.98997583333,23760.676385916668,6,19
140,"(6, 20)",3686.7381142116665,1034318.6903541668,1719.9958087562666,774036.8791075,1848.9043572241667,232947.21264666665,25485.592504916665,6,20
141,"(6, 21)",6145.438519616667,1015818.892555,4199.598977308333,758207.6831941666,1990.6708403283333,230668.45310416663,24947.847904,6,21
142,"(6, 22)",7462.000818275,993247.2261691669,5623.892286808334,739119.1496183333,2145.81594948,227967.05104166668,24018.140427666665,6,22
143,"(6, 23)",8062.6676573,964799.3756216668,6232.274704825,713823.3615425001,2482.434102184167,224969.18443416667,23535.871827166666,6,23
144,"(7, 0)",7536.794949806451,886300.349491129,6121.866738233871,677107.0518419355,1466.0734194798383,187585.0466282258,20143.340905403227,7,0
145,"(7, 1)",6033.272120790322,697792.7752137097,4837.1020106612905,531515.023183871,1324.889603576613,149263.39267741938,15682.56456717742,7,1
146,"(7, 2)",4638.810968258064,546453.9979572581,3839.924488096774,430275.6395879032,1112.1341519193547,104001.07325411293,11067.189810056452,7,2
147,"(7, 3)",3863.686020846774,455245.3345314516,3318.163398451613,371676.6052064516,1143.6376664370969,74398.67133814516,8036.792064774194,7,3
148,"(7, 4)",3609.578271935484,413796.0774629033,3094.160968895161,340414.51754677424,1501.344193614516,64939.46783604839,6929.697330645162,7,4
149,"(7, 5)",3412.770294177419,403699.1369580645,2893.875662637097,326582.73853306455,1929.034304668548,67789.74559612903,7393.140640096773,7,5
150,"(7, 6)",3593.946119330645,429871.2450669355,2990.3277705,334378.9353701613,2469.1161368225808,84058.82434330645,8962.697811564516,7,6
151,"(7, 7)",4234.316142306452,505388.58818064514,3251.571511943549,369831.69185887097,3581.3945010330644,119075.97822741936,12896.502472314516,7,7
152,"(7, 8)",4908.138834717742,642460.7467959677,2984.936450137097,447898.54392741935,4456.188442346775,171690.70005080645,18396.752294766127,7,8
153,"(7, 9)",3331.376772445484,733359.0385088709,1180.2715268851612,512843.7032774194,4133.606759951613,194788.1486895161,21600.54069169355,7,9
154,"(7, 10)",-29.04904457927419,764380.598498387,-1949.8810455171772,545782.7161282258,3136.3462681975807,194312.68196532255,21151.609028790324,7,10
155,"(7, 11)",-3599.112008965081,787443.0310241936,-5449.562644007338,569789.0999959677,2892.7145108137097,193626.523975,21128.39600266129,7,11
156,"(7, 12)",-6888.60770592371,821190.1652193549,-8718.177054823387,596802.0227056452,2098.70347833629,200796.08236612903,21505.234119112905,7,12
157,"(7, 13)",-9744.82449388871,838654.596607258,-11411.454983919357,618185.4638120969,1558.7292331024194,197552.55089758063,21372.20630830645,7,13
158,"(7, 14)",-11228.212542596775,853198.275076613,-12697.74865155645,641543.2236080646,1379.0390232596774,189851.66012016128,20436.10498370968,7,14
159,"(7, 15)",-12006.913610580646,835641.6485459678,-13385.847889475806,644888.9547927419,1146.6666964725807,171074.95313064515,18536.724613870967,7,15
160,"(7, 16)",-11310.453597564518,829144.6693008065,-12553.667030540322,654297.5410975807,955.9585545306452,156790.9111169355,17110.5751033871,7,16
161,"(7, 17)",-9154.006265741937,870112.3489306452,-10421.324645862904,695230.8979096775,993.8646361758064,156836.10506854838,17052.492465080646,7,17
162,"(7, 18)",-5388.220921458871,968588.0948669356,-6809.477808421774,774097.9793056451,1005.290025228226,174934.73225564515,18544.39476120968,7,18
163,"(7, 19)",-722.9378447529839,1075207.5365120969,-2405.723919699436,849846.7510669355,1139.233469370968,202206.0863983871,22017.183685241936,7,19
164,"(7, 20)",3316.9984653862903,1106561.91725,1497.3127979992742,865918.0642524193,1341.97933031371,215598.63331451613,23699.74261798387,7,20
165,"(7, 21)",6491.195877201613,1087864.5808193549,4652.820783266129,850137.4840209677,1360.157516332258,213057.8453919355,23307.12928137097,7,21
166,"(7, 22)",8086.996248669354,1056985.2215435484,6457.889909153226,825696.5081814517,1393.9083387709677,207814.3729645161,22077.95828556452,7,22
167,"(7, 23)",8702.331707669355,1016004.1885475806,7146.912759258064,790200.0236096774,1386.9392234524194,203009.961666129,21416.01994314516,7,23
168,"(8, 0)",7362.86293008871,862272.1742887096,5967.724963911291,656942.8438846774,1523.1002174362902,184777.4270887097,19029.799539274198,8,0
169,"(8, 1)",5844.9280300080645,669385.3528274193,4702.186219806452,506959.4725088709,1359.3534756354838,145564.22081854838,15495.07773830645,8,1
170,"(8, 2)",4426.330206588709,523201.2939290323,3679.204170435484,409653.4583927419,1181.1872233419354,101427.41923991936,10940.750555370969,8,2
171,"(8, 3)",3785.305505564516,439028.4016854839,3195.883331604839,356312.820316129,1272.4032032354835,73661.874235,7790.855200056451,8,3
172,"(8, 4)",3474.217312725806,401954.0259524193,3002.7369849032257,328917.3989548387,1527.753352364516,64530.47610491936,6967.412273846774,8,4
173,"(8, 5)",3366.425505395161,395379.814166129,2864.7418343548384,318509.7117524193,1870.1882575217744,67667.34199508064,7328.218792612903,8,5
174,"(8, 6)",3605.984410564516,424189.0399870968,2974.0268859112903,328616.2211693548,2383.408836858871,83861.43836814517,9328.08364223387,8,6
175,"(8, 7)",4182.728207362903,506549.4317435484,3253.3913998145163,368837.09576451615,3482.258291483871,121099.65755774191,13129.026450814516,8,7
176,"(8, 8)",5800.978195032258,651902.1086040323,3758.371248201613,449714.23557580647,4653.879433959677,178507.90379516128,19008.037220274196,8,8
177,"(8, 9)",4745.615035951612,745511.7816306452,2515.926725807258,510440.88882903225,5056.818255330645,207564.28312822583,22457.46661806452,8,9
178,"(8, 10)",2113.877814207984,769005.4094330645,1.5758042501612994,535522.6741717742,4228.764542088709,206944.39983387096,22312.82399645161,8,10
179,"(8, 11)",-867.5632980137096,782496.0161104839,-2955.910018685807,551539.636751613,3992.925397951613,205173.0662282258,21780.52905483871,8,11
180,"(8, 12)",-3938.5356245041935,802380.946364516,-5873.405171200807,569524.0583153225,2783.7999079935485,208032.33779838707,22052.28392266129,8,12
181,"(8, 13)",-6890.831550659999,808639.603383871,-8533.888016870967,585269.5783653226,2089.555155241129,199857.53115322583,21437.695276935483,8,13
182,"(8, 14)",-8834.132569560485,816456.3069169356,-10386.793639024194,605212.3087024194,1598.7967820943547,189681.92342177415,19976.272703064515,8,14
183,"(8, 15)",-9766.527296373388,799174.2788685483,-11034.314452258064,610087.7045137096,1335.6460079580645,169347.5533298387,18412.677450725805,8,15
184,"(8, 16)",-9377.825431589676,796193.4426451613,-10561.303708677418,622840.6355975806,1140.520506691129,155137.54772903226,17080.13830112903,8,16
185,"(8, 17)",-7223.481195151612,841984.7441370968,-8499.27890324113,667966.4889491936,1008.6893145524192,156171.79008306452,16834.503023709676,8,17
186,"(8, 18)",-3578.145146713226,945334.431166129,-5106.310690765242,750609.1289854839,1065.2113695,174881.77086370968,18769.187931129032,8,18
187,"(8, 19)",932.2762667086612,1051744.8462887097,-809.5650410657258,825506.5095346774,1236.6757569766128,202852.45496290323,22147.200206451613,8,19
188,"(8, 20)",4759.0914439717735,1083141.1378225808,2880.462776176613,843275.120116129,1371.7259731008066,214771.7722112903,23719.74520403226,8,20
189,"(8, 21)",7414.852026967742,1061825.5102524194,5632.473097419355,825740.9138322581,1436.3834315669355,211579.2129153226,23068.588445967744,8,21
190,"(8, 22)",8813.39289885484,1034091.1797604838,7183.681525104838,803831.2986129032,1585.2064921064516,206674.0373048387,22000.551202822586,8,22
191,"(8, 23)",8597.534594209677,999046.6140830644,7017.163731798387,773120.3577693548,1553.4729246330646,202931.2589645161,21450.317857177422,8,23
192,"(9, 0)",6919.524852483333,815774.3309058334,5218.006052425,592015.7014275,2946.37687073,199780.46745166663,21026.499520916663,9,0
193,"(9, 1)",5280.995605225,634991.1221441666,3858.1417876333335,448419.0588841667,3564.1649685366665,165999.36455,16999.716400333335,9,1
194,"(9, 2)",4257.318419691666,516776.358365,3121.754791891666,366865.4778616667,3997.842616766667,132856.48314275,13062.702063008332,9,2
195,"(9, 3)",3828.100707625,464117.645125,2781.6172162666667,331732.6169883333,4899.267166549999,116372.71312658332,11132.142198058336,9,3
196,"(9, 4)",3778.83029815,463024.2883833333,2711.9823547583337,320795.2060375,6626.34761415,124277.36291608334,11319.549996283336,9,4
