,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
55,"(3, 7)",160.8144255382258,171631.66228709675,75.20706415629033,34862.83357048387,19.43775431709677,108089.64285814516,28659.83049072581,3,7
56,"(3, 8)",170.49724962887095,180631.1445306452,86.10491239394354,38216.47306758065,30.179279621370966,112701.25722314516,29682.791098225807,3,8
57,"(3, 9)",110.91240068258064,174857.31772741937,25.913876368669357,38456.01484008064,23.870564920080643,108319.31406790324,28057.797469677414,3,9
58,"(3, 10)",68.60670011269355,158422.27240161292,-10.075774400258064,36764.93474637096,25.84947778733871,96556.0997432258,25075.41325548387,3,10
59,"(3, 11)",49.00584858466129,141061.48556991937,-22.10226558945968,34164.334415080644,20.79460868410484,84509.84364806452,22366.107570241933,3,11
60,"(3, 12)",33.01545433595161,123810.56960685484,-31.90661893610484,31807.798239193547,26.739931348258065,72283.56142395161,19691.86835895161,3,12
61,"(3, 13)",41.27618516964517,110070.14091645162,-37.94232022725807,29727.748341935483,30.37442400864516,62658.98078072581,17652.725694516128,3,13
62,"(3, 14)",30.495173169612904,97379.54495629032,-38.97137703225806,27649.159042580646,23.50259471233871,54296.31704774193,15410.65289739516,3,14
63,"(3, 15)",48.35059837406451,86951.4696076613,-1.7730238677096772,25554.944481451614,21.275888536491937,48385.90176701613,12989.081029290322,3,15
64,"(3, 16)",57.91896827735484,80255.3314941129,16.226683193596774,24401.38547201613,23.156370803580646,44179.0111366129,11651.28499954032,3,16
65,"(3, 17)",69.06909502356451,80437.79092129032,30.262471251435485,25432.92021443548,18.77735366903225,43420.327532580646,11565.983439838708,3,17
66,"(3, 18)",79.97944025209678,84334.63890145162,41.650439528,27673.282320564515,24.75644031508065,44695.967500645165,11940.32702725,3,18
67,"(3, 19)",108.06821417411292,91264.18515064516,69.2221322658871,30027.44209814516,25.697253721112904,48502.19752112903,12708.999620258064,3,19
68,"(3, 20)",113.4075019271774,100880.0455289516,70.36639656830644,32604.911106935484,26.32846855043548,53679.80442806452,14568.442918532255,3,20
69,"(3, 21)",102.7655517592742,110114.38375153224,53.72965279120968,34939.46022491935,28.203800381612904,59446.74509282258,15699.262860879033,3,21
70,"(3, 22)",103.95186939451612,117034.26377725806,50.61709767508064,35682.96645830645,33.10129497515322,64612.97754290322,16705.109132935486,3,22
71,"(3, 23)",149.87317768330644,121334.54330024194,92.5565322817742,33594.2857625,28.543157040887092,69384.23661250001,18328.55019,3,23
72,"(4, 0)",68.65416045100001,80246.23549533333,39.646935575583335,22499.5421135,21.24826692425,45074.36457833333,12651.031970341666,4,0
73,"(4, 1)",98.59699680025,80785.67726183333,38.59568342933333,21010.236627,22.660994013166665,47008.510959666666,12744.003486658334,4,1
74,"(4, 2)",82.59279174258333,82515.0864325,36.44878844991667,20795.464401166664,18.599625394333334,48763.206703916665,12938.665333425,4,2
75,"(4, 3)",72.77702911866666,87097.59345891667,32.41327157008333,20599.475488,15.169223622583331,52628.47058975,13854.189952625,4,3
76,"(4, 4)",75.10989155516667,93729.66530491666,31.33780632283333,21905.1064415,13.38276546925,57559.63558458334,14251.582572258334,4,4
77,"(4, 5)",84.23023055133334,104178.23978341668,36.8321625525,23403.62904866667,11.07828767275,65560.69911575,15203.547152183331,4,5
78,"(4, 6)",98.014520374,114602.32009125,48.20223135850001,24831.26376575,15.721541370583331,71436.71124291667,18319.6830819,4,6
79,"(4, 7)",115.82883744708332,127567.96088241666,64.231304401425,28303.39424,23.5468312567,78030.72284283333,21210.53782625,4,7
80,"(4, 8)",85.47028442123333,129139.404812,34.747818084758336,30551.3506685,21.42389687358333,78072.51981291667,20493.331351166667,4,8
81,"(4, 9)",59.89690828348333,118501.25939208332,14.909217110258334,29744.67707525,30.27399046158333,70278.44711408332,18447.243053416667,4,9
82,"(4, 10)",40.626695819908335,105604.71863516668,2.487896153441666,28308.137990166662,23.630211128200003,60863.191139,16409.500430708333,4,10
83,"(4, 11)",18.042576869266668,93278.87940766668,-15.607361529783333,26320.948590833334,27.83409428633333,52216.1103965,14712.879655925,4,11
84,"(4, 12)",1.4635828981333332,81834.6014,-27.45967460318333,24808.249213166662,27.3633823736,44371.12511941666,12627.305369416668,4,12
85,"(4, 13)",25.806366707316663,73779.55146966667,-16.906797964316667,23577.586056833334,21.521469066916666,38697.48540833333,11482.673554316669,4,13
86,"(4, 14)",19.83967926120833,65183.51340383333,-8.902350234125,21951.454353,20.81658389133333,33512.1797395,9698.586109258333,4,14
87,"(4, 15)",11.289989761675,58446.62772866667,-9.340203815975,20527.12472383333,17.1656098262,29956.24217635,7945.786814249999,4,15
88,"(4, 16)",24.142317306125,54509.58264108333,5.371272963933333,20174.09165366667,22.993330815750003,27226.826833933334,7084.541310758334,4,16
89,"(4, 17)",39.96793567755,55175.30529633334,22.752244161966665,21201.877270166664,21.58592584648333,26768.98380618333,7183.668745649999,4,17
