,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
24,"(2, 0)",43631.50204491072,13764442.692901786,3974.2714245625,1916966.5857767856,1733354.9836160713,8069077.737732143,2045042.8431696428,2,0
25,"(2, 1)",43359.409313125005,13522507.578169644,3555.3177540625,1758100.794205357,1723797.3038919645,8008140.662357143,2032467.0545714288,2,1
26,"(2, 2)",42775.71027866072,13544909.332580358,3403.086527383929,1700681.3961875,1774221.8181,8010510.403133929,2059485.693330357,2,2
27,"(2, 3)",44103.82939044643,13915944.374285717,3425.9938506696426,1709597.3453482145,1829007.1878392857,8251424.763901786,2125909.3874464286,2,3
28,"(2, 4)",45127.17605580357,14365865.731258929,3549.195298482143,1753709.4543035715,1889015.3404285717,8509355.845892858,2213784.221732143,2,4
29,"(2, 5)",45541.85534214286,14961503.227,3714.771835375,1844692.3139285715,1956104.3964910717,8846436.279741071,2314270.477410714,2,5
30,"(2, 6)",47025.631880625,15683752.397848217,4246.8720309375,2015880.0576339287,2028972.3759642856,9238494.541017856,2400401.357723214,2,6
31,"(2, 7)",47996.17741705357,16337159.92794643,4218.93400345,2237325.448267857,2046511.2551964284,9595698.880910711,2457613.4156875,2,7
32,"(2, 8)",45599.491996517856,16592633.70830357,2186.3673789726786,2398215.4702142854,1973492.6400714288,9741975.663428571,2478940.5967410714,2,8
33,"(2, 9)",40032.033429375,16226201.042303571,-716.3273061125,2449612.486214286,1846583.690042857,9523505.185705358,2406497.6842321428,2,9
34,"(2, 10)",34411.20984238393,15504755.070866073,-3431.407208265536,2431843.204607143,1724112.607805357,9070373.765732143,2278422.565205357,2,10
35,"(2, 11)",31243.46079997321,14669462.781642856,-5235.270281864286,2356500.084330357,1599593.9160535713,8582022.539794642,2131337.364597321,2,11
36,"(2, 12)",29891.148851964284,13877479.047089284,-5429.716618280357,2268674.844455357,1514610.4924410714,8085320.664937501,2008867.7694294644,2,12
37,"(2, 13)",27572.017485294644,13130174.201794645,-5227.199968643749,2164975.516910714,1411575.9012955355,7661301.276598214,1892317.5008848212,2,13
38,"(2, 14)",26308.622950830355,12321992.398785714,-3916.3069896551783,2049115.4252232143,1329482.4994598215,7163995.871491072,1779399.662705357,2,14
39,"(2, 15)",27683.603326714285,11797422.72701786,-1331.0590334908036,1995428.24975,1303691.9119535715,6794406.555071428,1703894.4506553572,2,15
40,"(2, 16)",31050.40027658036,11779364.655732142,1842.4245991625887,2053068.8690803573,1332933.603171429,6698881.928482143,1694484.534441071,2,16
41,"(2, 17)",35458.43381696429,12192048.471455356,5119.445182408036,2221959.278044643,1391156.6015464286,6847261.635151786,1731678.7440223214,2,17
42,"(2, 18)",37915.58168366072,12801915.6215625,6515.194272026785,2438035.3745535715,1457755.789385714,7109088.8995178575,1797042.1730776783,2,18
43,"(2, 19)",39646.47627491072,13336953.326544642,7157.429488303571,2607920.6457857145,1521513.150386607,7353212.551901786,1854310.9103419643,2,19
44,"(2, 20)",40743.29986973214,13667101.575348211,7070.3228564375,2682048.6185982144,1582917.279155357,7512716.427571429,1889431.9642660716,2,20
45,"(2, 21)",43405.92083705357,13924789.8253125,6687.598038758929,2642413.734794643,1640271.2527544645,7700787.088714286,1941322.7889714283,2,21
46,"(2, 22)",44254.73745883929,14010165.903571429,5695.362443696429,2470661.9059196427,1685462.0546732142,7863324.292205357,1990715.7554267857,2,22
47,"(2, 23)",43306.37312366072,13865733.288,4642.639495008929,2189939.1011160715,1700266.3167598213,7964809.272660715,2010718.3704821428,2,23
48,"(3, 0)",35572.17942814516,9168266.018927418,3371.684115548387,1404153.6348225805,1398874.209428226,5062152.030322581,1303090.2651637096,3,0
49,"(3, 1)",35480.780894112904,9158332.884798389,3220.6295116935485,1321314.2965241936,1447091.2713137097,5061183.1252741935,1328749.4497112904,3,1
50,"(3, 2)",36580.989491693545,9423511.730258064,3235.700214580645,1306361.4216290324,1512106.3183669357,5217363.054258065,1387681.8536943549,3,2
51,"(3, 3)",38018.695442016135,9868596.434540322,3363.46337717742,1337179.913580645,1583624.1566870967,5474315.202508064,1473480.9012983872,3,3
52,"(3, 4)",38963.66811120968,10420011.454975806,3568.120710306452,1407725.7546612904,1664367.4698483872,5776581.174645161,1571343.6861048387,3,4
53,"(3, 5)",40339.31585717742,11078482.665403226,3964.379828709677,1534908.6209193547,1745250.1265080646,6135420.385056452,1662905.414354839,3,5
54,"(3, 6)",41860.62944491935,11760183.49642742,4143.019793959677,1717510.160080645,1789260.5557887098,6519351.4180000005,1734060.3276612903,3,6
55,"(3, 7)",39754.43722895161,12140434.990120968,2236.0135118125804,1882463.8456774196,1739444.5260685482,6752982.170298387,1765539.701467742,3,7
56,"(3, 8)",34342.04243895161,11931302.441758065,-1147.224548991371,1959997.0019274196,1622665.7080919356,6634628.05807258,1714001.4928387096,3,8
57,"(3, 9)",27655.31245967742,11301395.232362904,-4805.318409899193,1959567.1452177416,1488677.6347879032,6250794.06108871,1602350.439201613,3,9
58,"(3, 10)",22387.694774379037,10558336.05237903,-7723.602440943548,1913278.5279193548,1353073.7522225806,5818976.059064516,1473007.2229354838,3,10
59,"(3, 11)",19440.84457844355,9805320.596556451,-9232.600012658871,1842105.7003870967,1246593.2453564515,5366529.966604838,1350086.2816564515,3,11
60,"(3, 12)",16908.14456295968,9112346.430112904,-9488.106811548389,1758931.9303467742,1141958.3786451612,4968304.739548387,1243139.1851645163,3,12
61,"(3, 13)",14583.070163419276,8407988.927314516,-9016.025537920968,1661855.723935484,1045457.2426419356,4559849.720435483,1140815.250842742,3,13
62,"(3, 14)",14858.08525820887,7797345.819750001,-7131.91625804758,1589341.674096774,983791.7104766128,4172830.225362903,1051370.571344355,3,14
63,"(3, 15)",17550.87692075,7494662.8829758065,-3839.953778148387,1592213.9180564517,966299.3407935484,3933690.281532258,1002455.7659056452,3,15
64,"(3, 16)",21800.704466258063,7540842.294717741,141.62321040670162,1683324.119782258,979808.54915,3884701.656,993006.335658871,3,16
65,"(3, 17)",25734.792401048388,7790488.418629032,3522.199782694274,1829358.131298387,1018689.7976362904,3936937.940782258,1005503.2866435484,3,17
66,"(3, 18)",29001.143745080648,8191252.205766129,5775.918148403226,1975853.6288790323,1090892.3919040323,4083198.0928387097,1041306.329308871,3,18
67,"(3, 19)",31091.58363137097,8694707.83,6452.322848500001,2094985.697548387,1169701.686316129,4331464.651806451,1098552.8265935483,3,19
68,"(3, 20)",33756.37865548387,9118609.12280645,6264.204625645161,2143283.8519435483,1246673.7741653223,4569745.395588709,1158901.7853709678,3,20
69,"(3, 21)",35769.98144112903,9410830.365080643,5614.887356274193,2060762.1016451612,1316751.0411362902,4808853.58983871,1224467.9013387098,3,21
70,"(3, 22)",35795.9654025,9483018.058645165,4547.364916596774,1831070.1908629031,1361570.474401613,5017509.915258064,1272874.4271943548,3,22
71,"(3, 23)",35474.646722419355,9385435.71796774,3779.579191225806,1578412.249217742,1383364.804930645,5120063.339959677,1303596.799315323,3,23
72,"(4, 0)",27048.87289440833,7142595.936483334,2999.732868058333,1186348.5522391668,949440.5154158334,4013922.211476667,992893.3649491668,4,0
73,"(4, 1)",26931.099117841663,7251349.301141666,2856.0018811416667,1140002.0594058332,1008370.4146558332,4072809.30435,1030176.2682408332,4,1
74,"(4, 2)",28291.973975525,7603970.295375001,2842.0349572583336,1145781.7206183334,1065219.039335,4297440.566075,1095532.1721866666,4,2
75,"(4, 3)",29383.759508916664,8062583.538125,2971.8575352833336,1185927.4016966666,1131418.5240641667,4562198.744166667,1183049.3042108333,4,3
76,"(4, 4)",30179.787167,8631686.967783334,3155.3807363583333,1263966.1766325,1206595.4524975,4884006.844766666,1277125.1006308333,4,4
77,"(4, 5)",31692.814329,9294469.164433334,3488.75075015,1407642.3793766669,1272351.773165,5253403.905066667,1361071.1560425002,4,5
78,"(4, 6)",31683.52131633333,9872474.913333332,2957.1924668850834,1599937.14565,1263487.40687,5596678.264266667,1412368.1736491667,4,6
79,"(4, 7)",28523.59143945833,9921989.380466666,645.9127250625,1729840.466225,1175372.2193783333,5618642.559666666,1398125.274388333,4,7
80,"(4, 8)",22879.2624153475,9429382.437491668,-2531.78240183505,1758222.5632333334,1071526.344155,5294839.76295,1304782.356296667,4,8
81,"(4, 9)",17400.404002812083,8764400.66495,-5361.87828228,1735064.6325583337,967648.3151125,4867618.69965,1194055.5380475,4,9
82,"(4, 10)",14132.456385490834,8133464.249216666,-7290.435656885001,1685387.712325,870507.0020224999,4492672.496475,1084885.6390991667,4,10
83,"(4, 11)",12275.312205028167,7561264.213383333,-8335.529604946458,1623504.2736666666,804257.2776341666,4134888.8695083335,998604.6569225,4,11
84,"(4, 12)",10082.441030455,7048771.195091667,-8554.781254635835,1552652.5485,728117.7954216667,3848601.624145833,919389.7843258332,4,12
85,"(4, 13)",8508.96996459525,6483634.748925,-7856.9173032408335,1466672.22135,665006.2074238334,3511697.6115266667,840243.302775,4,13
86,"(4, 14)",9017.007677032916,6053874.9185833335,-6403.136471553333,1419144.0504666667,631688.9710430834,3224178.8519741665,778844.2380575,4,14
87,"(4, 15)",11339.415695166668,5903413.404825,-3781.2672089366665,1452942.7674416667,627704.3757799168,3073883.9465841665,748887.3536333333,4,15
88,"(4, 16)",15101.68651383975,5998946.023875,-446.4512500454167,1555880.5261166666,635524.0520050001,3063824.06663,743713.5124475,4,16
89,"(4, 17)",17958.83686578333,6176155.969816667,2341.7862316244164,1667888.615525,656583.3546654168,3102980.298555,748706.3247216666,4,17
90,"(4, 18)",20848.34629745,6373734.9934083335,4570.335859658333,1744071.6217333334,701346.2386658334,3167470.7697325,760834.1550675,4,18
91,"(4, 19)",22662.12348225,6619627.164291667,5478.109239525,1810125.944666667,757123.4621075,3268063.3745683334,784293.8419508333,4,19
92,"(4, 20)",25780.667374966662,6949366.300799999,5729.576420575,1870875.4999833333,811968.3542475,3437150.9770525,829364.6306825,4,20
93,"(4, 21)",26931.30608920833,7169167.1936,5030.011498541667,1815821.6832666667,868766.69907,3605010.6855875,879585.9461733333,4,21
94,"(4, 22)",26541.120802766665,7135144.292125,3989.031759858333,1557589.9186250002,905106.4677675,3757578.626868333,914875.7865808333,4,22
95,"(4, 23)",26295.128885508333,6974350.744625,3273.012017808333,1298058.7397516668,925444.6871025,3811521.708338333,939316.1242516668,4,23
96,"(5, 0)",6031.613679596774,1548448.3853387097,2253.5289568467742,783178.1500330645,144127.29429596773,511655.5574451613,109527.46211975809,5,0
97,"(5, 1)",5994.962588145161,1448964.1303209676,2104.7648341935483,707927.7346669355,165222.80646879034,465211.4086943548,110614.9622975,5,1
98,"(5, 2)",6536.124295483871,1480399.2384411292,2055.8016475,679100.5242758064,190251.7850898387,488151.41646290326,122899.92632685484,5,2
99,"(5, 3)",7187.04642217742,1604516.2099435483,2091.635084766129,682335.2637903226,222228.9722830645,554811.0614645161,145166.3156875,5,3
100,"(5, 4)",8142.856758564516,1840324.8777540324,2206.678558556452,727483.7192782259,261069.62904387093,672711.9168145162,179074.76218008064,5,4
101,"(5, 5)",8681.442674459677,2196237.069451613,1977.4546909112903,842853.3103161291,282037.6243791129,854149.0276774194,217182.653485,5,5
102,"(5, 6)",7337.498165950807,2521769.3615967743,620.1229082803226,1008823.5712330644,257082.7256531452,1017699.5915451612,238146.4838308871,5,6
103,"(5, 7)",4184.746034485081,2623592.8123870967,-1783.4218322268791,1141639.2484975806,214642.10019693547,1038124.7592580646,229164.81637758063,5,7
104,"(5, 8)",557.2293582168547,2590117.126314516,-4542.186437153951,1215566.3377903227,174103.10813830644,993567.6224556452,206851.9975380645,5,8
105,"(5, 9)",-2603.47848333871,2551928.123080645,-7094.212163075,1265129.280983871,145143.38364717743,953417.847835484,188215.68747362905,5,9
106,"(5, 10)",-4784.345760066129,2513233.375330645,-8773.16617937984,1295583.7309919356,121912.25137233872,923188.7909459678,172537.63011629033,5,10
107,"(5, 11)",-5922.672752440322,2441866.799685484,-9591.250717774194,1313528.4995887098,105983.6080196774,862968.2714814516,159376.65092161292,5,11
108,"(5, 12)",-6323.196590204113,2338967.8727661287,-9575.537586536291,1317188.4563064517,90625.97945540324,787786.8823016129,143354.78176991935,5,12
109,"(5, 13)",-5616.372178083064,2213917.721395161,-8298.093416533467,1310230.1226048388,80699.47210620967,696743.288716129,126238.36378088708,5,13
110,"(5, 14)",-4007.2665074546776,2181146.7325483877,-6478.2425829476615,1344623.6223064517,77140.19758991936,641059.5940830645,118299.51245,5,14
111,"(5, 15)",-1218.705877562742,2288984.557919354,-3834.910032980081,1442381.0428548388,80268.58185387096,643144.2591822582,123191.7707675,5,15
112,"(5, 16)",2319.857578135169,2500671.8225,-712.003816933387,1581284.885733871,87275.83162782258,698286.4355790323,133805.12226282258,5,16
113,"(5, 17)",5314.36249105242,2695506.4097903227,2160.300706240242,1691360.1708629034,94253.2637889516,765797.6843798388,144094.8196451613,5,17
114,"(5, 18)",7127.182877249999,2753100.949645161,4058.5590292741936,1723991.5523064516,99107.45693298389,784996.6947120967,144982.72316693547,5,18
115,"(5, 19)",8408.767022862903,2733879.7918870966,5265.15254042742,1713178.496854839,106291.48062096772,772373.5305693549,141999.3912701613,5,19
116,"(5, 20)",8669.958341403226,2707540.0301935486,5298.318631209677,1684801.7653064516,114444.61021483871,766354.8845548386,141939.62386225807,5,20
117,"(5, 21)",7968.495535620967,2583056.200379032,4430.091494233871,1560958.842435484,120882.46128653226,761323.6422346773,139925.28685677418,5,21
118,"(5, 22)",6762.144987241936,2217212.427016129,3277.58302175,1256760.7020887097,120653.11340943548,709897.8058137097,129910.5610801613,5,22
119,"(5, 23)",5901.637217532259,1791878.916766129,2610.4613122580645,955800.4352532256,120197.01233903226,599974.3700016129,115897.16029741937,5,23
120,"(6, 0)",4270.434487775,1280767.7722083332,2457.0950731666667,868291.6219816667,63527.06398716666,296248.06349666667,52750.758115083336,6,0
121,"(6, 1)",4038.4462501666662,1114994.5817491666,2239.528251683333,775863.6829366666,70203.02203658334,223816.9898883333,45103.29621141667,6,1
122,"(6, 2)",4259.551344525,1060485.2858925,2131.872767916667,730392.3362941666,80211.937392,204772.97223916664,45080.67424725,6,2
