,timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total,month,hr
0,"(1, 0)",61374.51467782258,8513272.517596774,36849.74113379032,5177307.836653226,2598.4459327693544,3125097.1940685483,208252.2254625,1,0
1,"(1, 1)",62474.052000887095,8609780.612967743,36636.97436483872,5125760.77808871,2578.585270252419,3264117.856198387,217313.25257790324,1,1
2,"(1, 2)",63622.52821991936,8820520.236169355,36683.23115129032,5225406.621411291,2690.9735576685484,3367595.9899435486,224792.5411709677,1,2
3,"(1, 3)",66381.03775733871,9272929.334564516,37943.40786491936,5473994.856145161,2834.215832128225,3559455.907925,236597.15300048387,1,3
4,"(1, 4)",69797.0665625,9774991.315637097,39600.52127346774,5773530.119629032,2849.2236371887097,3749783.469120968,248794.38674943548,1,4
5,"(1, 5)",73747.84020201613,10463557.56660484,42085.97464,6182480.238112903,2883.425981412097,4008733.129083064,269421.7378151613,1,5
6,"(1, 6)",80445.97039290323,11349759.703451611,46529.62351774194,6748013.569177419,2978.690205870968,4306299.432629032,292411.9806562097,1,6
7,"(1, 7)",87861.98870306452,12256749.128879031,51760.65706516129,7350739.165403225,3062.90788462258,4591080.665758065,311812.0692426613,1,7
8,"(1, 8)",85614.32654024193,12541880.093887096,47736.09596411291,7530103.77182258,3203.375789563709,4687863.442564516,320681.33123225806,1,8
9,"(1, 9)",67109.4287726613,11777810.524330644,31010.52720562661,7079250.635959677,2735.4538877629034,4396583.746919355,299237.4056417742,1,9
10,"(1, 10)",44771.26233017742,10478193.351919357,13777.799419140803,6373502.29908871,2216.481985567742,3843279.552080645,259177.76888629032,1,10
11,"(1, 11)",27134.767957387903,9235592.25607258,511.1502839062904,5699411.49682258,1709.3309116731127,3312117.992395161,222315.28619491935,1,11
12,"(1, 12)",13104.770748164516,8143424.142620968,-9098.283691662096,5134108.801403225,1461.5805204914516,2814702.349776613,193110.2921029032,1,12
13,"(1, 13)",7122.40098151129,7306656.290846774,-12817.400425969354,4691606.646919356,1351.8080835079031,2445371.587679032,168288.92994120967,1,13
14,"(1, 14)",4738.329454537338,6522006.547887096,-12493.00930661774,4278181.667991935,1216.142676127008,2099685.3905040324,142887.2152442742,1,14
15,"(1, 15)",7768.237908895161,6047074.665975806,-7060.637964379032,4070709.8722983873,1107.0993122899192,1846567.571860484,128660.56056717742,1,15
16,"(1, 16)",18203.09810322992,6060757.745145162,3707.738529287823,4151616.4251612895,1143.4339379765322,1781476.464225,126495.06220024193,1,16
17,"(1, 17)",33168.80520354032,6490791.489967742,18255.42474582661,4498370.002967742,1318.4744465253143,1855867.873495968,135223.23079508066,1,17
18,"(1, 18)",48787.02935064516,7232291.450290322,32456.71521129032,5032992.330475806,1612.6743520530565,2048395.2292612905,149277.1346192742,1,18
19,"(1, 19)",59026.1162323387,7988241.681,40934.9560541129,5546992.654524194,1905.0229611058064,2275976.367605645,163354.66179,1,19
20,"(1, 20)",62516.97403879032,8497907.179911291,43361.5188625,5881850.302596774,2136.0349999862906,2443460.2771895165,170460.52986669354,1,20
21,"(1, 21)",64433.14655403226,8833593.930443548,43881.90331983871,6005705.644282258,2301.210130017742,2643582.9478209675,182005.25573040324,1,21
22,"(1, 22)",64500.33516838709,8841867.823508065,42050.254457661285,5820257.542548387,2508.8809545145164,2824905.219356452,194184.1367576613,1,22
23,"(1, 23)",62666.59255774194,8670789.665524194,38942.61030612904,5466622.705008064,2542.949387341129,2999777.584344355,201839.86734024197,1,23
24,"(2, 0)",33699.85913455357,4245494.6039375,21787.55601508929,2884578.191892857,492.455728776875,1268218.3722330355,92193.91180741072,2,0
25,"(2, 1)",30726.750144375,3863007.5850267857,19500.334583214284,2569644.410964285,410.3759724542232,1203732.1519875,89223.05711571428,2,1
26,"(2, 2)",29444.163665625,3704601.107580357,18354.01718857143,2441001.546473214,428.2215464252411,1175198.6156446429,87966.25440348215,2,2
27,"(2, 3)",29614.198418125,3755347.807776786,18073.806750625,2438773.956285714,471.3845701386072,1225124.3871151786,90929.402161875,2,3
28,"(2, 4)",30751.24393276786,3914073.659267857,18393.921244017856,2509271.421017857,469.1758905261965,1307015.9919160714,97306.15744258928,2,4
29,"(2, 5)",32869.27204,4248975.0098303575,19616.799599910715,2690988.138830357,474.989672610125,1447131.8585178573,110410.63392535716,2,5
30,"(2, 6)",37615.79238714286,4824413.382366071,22820.134528125,3060831.3704375,496.6012797960893,1637722.9211214285,125348.39940330356,2,6
31,"(2, 7)",42296.59786410715,5506424.290169642,25823.19035625,3534890.399267857,535.9894000975268,1831062.2375285716,139884.04517125,2,7
32,"(2, 8)",39984.17426875,5949205.681571429,21918.20299110714,3888678.3514375,578.23942689075,1912696.637630357,147220.0719683036,2,8
33,"(2, 9)",31082.95770938393,6107695.2396875005,13119.427900139286,4100327.912580357,417.6590397268215,1865611.275665179,141317.50423517855,2,9
34,"(2, 10)",21787.88402429017,6153794.053741072,4967.562019167856,4249298.676571429,359.9134082225893,1772278.0685482142,131833.71579294643,2,10
35,"(2, 11)",14200.261625956786,6113422.351276786,-1505.051784890625,4335182.618107143,254.91812542214285,1654832.4237089285,123126.84973517856,2,11
36,"(2, 12)",8352.181629934017,6006689.275964285,-5755.650904095,4383297.725571428,190.1739066179464,1507797.8681866073,115375.35103901786,2,12
37,"(2, 13)",6517.85797981634,5913422.219098215,-6937.120532765893,4421716.558232143,230.315360295625,1385180.1786812502,106259.4838925893,2,13
38,"(2, 14)",5855.081117579018,5740314.135758929,-6066.666027944643,4418268.99525,194.15979406749108,1227854.2220446428,93961.10325321429,2,14
39,"(2, 15)",9387.282575999196,5690575.012276785,-1331.7551601776784,4480237.107580357,149.66433967295535,1121978.7474580358,88175.06966839285,2,15
40,"(2, 16)",18885.50346873393,5812979.821374999,8267.215366257142,4616459.048991071,152.1429268075,1107073.2929053572,89279.39428339284,2,16
41,"(2, 17)",30505.834661321427,6051144.260705357,19500.85343501786,4785948.431732142,186.1208590934732,1168493.991217857,96535.50565508928,2,17
42,"(2, 18)",41046.80007776786,6174320.844464286,29729.43593714285,4848504.496446429,248.85534415660717,1224238.515875893,101354.61401089284,2,18
43,"(2, 19)",47407.95267991071,6229966.819919643,35828.77884241071,4870356.115580358,300.1181270719643,1257588.9860901784,101744.05884714283,2,19
44,"(2, 20)",48612.58594535715,6260502.469214286,36701.17904366071,4892194.086758928,347.0288100515625,1270432.9796803573,97563.71508714286,2,20
45,"(2, 21)",48096.08944232144,6113501.521625,36154.06672482143,4732213.690419643,391.7225767565,1285002.7338598217,95900.93412339289,2,21
46,"(2, 22)",44622.8532675,5616839.758482143,32307.664255357144,4221703.456875,415.4205815627768,1298290.5225294642,96430.35577758928,2,22
47,"(2, 23)",38413.05414392857,4868568.546714285,26295.09289,3473910.3350357143,436.4100076223036,1299755.5449401787,94469.58743232142,2,23
48,"(3, 0)",20054.74764314516,2802060.7196290325,16132.43369483871,2243293.5438548387,597.3638628673388,517501.83772983873,40675.63776435484,3,0
49,"(3, 1)",18537.05996459677,2632822.74925,14990.510643629032,2102166.522354839,620.8321213156612,489736.1302274193,40323.818760564514,3,1
50,"(3, 2)",18323.94054830645,2657270.741903226,14694.92725685484,2097054.1838064515,720.0621833012904,516288.96560080646,43213.21238241936,3,2
51,"(3, 3)",19342.918149838708,2827153.7633951614,15096.28870032258,2185198.823467742,815.4088147303469,591870.8986467742,49265.09875919355,3,3
52,"(3, 4)",21172.39276427419,3116287.068814516,16146.424571854835,2354037.153564516,897.8684772097258,702847.8926903226,58524.55167008065,3,4
53,"(3, 5)",24801.89979862903,3613023.174637097,18553.75358564516,2671054.3346209675,990.9964143207904,868172.8998959677,72824.2790491129,3,5
54,"(3, 6)",30136.81425620968,4275673.367935484,22230.575499274197,3120066.829645161,1097.645968847581,1064816.5334629032,89683.74911080644,3,6
55,"(3, 7)",30129.92754766129,4719299.835491935,20798.88215822581,3425077.5011370964,1187.3534425881692,1193403.5469427418,99605.56440846772,3,7
56,"(3, 8)",19453.00132944355,4635416.316637097,10084.557507723388,3391675.619717742,962.8687259608306,1149041.8205516129,93697.73350137097,3,8
57,"(3, 9)",4099.508568747016,4326738.147217742,-3961.726151057823,3264809.4021209674,634.6959568383629,983833.1869056452,77426.83894258065,3,9
58,"(3, 10)",-10056.994278669516,4128040.931362903,-16922.145945826614,3222234.832467742,388.7596644736694,841319.4883524193,64087.51952233871,3,10
59,"(3, 11)",-20963.808022623387,4045001.7553629032,-26959.085655935483,3259609.5800080644,237.5118920227016,728679.2661048387,56484.46647209677,3,11
60,"(3, 12)",-27437.5788226129,4022592.803564517,-33102.96483742742,3330136.1267580646,172.85557812195162,642557.0279435484,49744.76824,3,12
61,"(3, 13)",-29478.84976297581,4017554.677370968,-34416.67984233871,3412961.96625,138.01057363155644,561274.4106201612,43200.13713741936,3,13
62,"(3, 14)",-25895.39337031452,4124637.767217742,-30360.79792235484,3583904.8288225806,106.01147246446774,501280.6420451613,39346.8029248387,3,14
63,"(3, 15)",-15786.030578575,4429241.688153226,-20188.72176972258,3890220.190129032,94.69710396228226,498537.4258814516,40383.69088935484,3,15
64,"(3, 16)",-871.6533182998387,4823964.076895161,-5688.280390589516,4229171.228758064,102.10972927912904,547803.0545596775,46878.03597362904,3,16
65,"(3, 17)",15379.814934412096,5142630.53316129,9901.29947930968,4476248.337604839,139.08014799708064,611923.9758241936,54307.590212580646,3,17
66,"(3, 18)",28845.959320887097,5177876.736201613,23158.06029635484,4485019.73658871,188.9163616929032,637136.3083306451,55517.15463491935,3,18
67,"(3, 19)",36460.3988457258,5010952.908798387,30845.56764217742,4328289.757524194,304.8098085260726,630247.746976613,52070.3513891129,3,19
68,"(3, 20)",37392.48511854839,4813340.278,31770.15858233871,4140805.2676693546,426.9638993185484,622825.9435693548,49243.26261854839,3,20
69,"(3, 21)",33905.04491395161,4450433.087653225,28577.784198225807,3773200.8979596775,567.4775859831452,628374.0026282258,48304.12654040322,3,21
70,"(3, 22)",29035.71405959677,3827534.493782258,23856.41104846774,3164505.40582258,631.153027503629,615713.8583564515,46707.41740258064,3,22
71,"(3, 23)",23590.67750814516,3192472.1376612904,18926.346350322583,2575917.3828790323,662.6181999074194,572511.1076532259,43376.921927903226,3,23
72,"(4, 0)",19039.28805825,2586147.54765,15757.8580595,2156675.210075,125.561811541875,401038.5569666667,28311.9951985,4,0
73,"(4, 1)",17554.016933,2396357.0689166663,14592.707484,1989104.0278166668,113.14944588898334,379776.48800583335,27387.92089175,4,1
74,"(4, 2)",17033.864302166665,2355107.927508333,13914.7446845,1920833.0338666667,152.42905409718333,404582.6504425,29536.99516058333,4,2
75,"(4, 3)",17434.84757875,2420928.9859083337,13744.28243325,1920175.537175,162.85272104916666,465454.55388583336,35138.98790533333,4,3
76,"(4, 4)",18875.428865416667,2629930.993108333,14484.630288916667,2014008.4394166665,174.087715576025,571496.2043375,44271.72684708333,4,4
77,"(4, 5)",22080.05567775,3058726.5930583333,16546.924692583332,2277341.295075,197.48375344815835,723456.8255808334,57738.27016475,4,5
78,"(4, 6)",25614.09685758333,3608034.36325,18479.64268508333,2650389.1585916667,228.64476383657495,886431.2238899999,70963.11769925001,4,6
79,"(4, 7)",22596.293002416667,3981394.9869666663,14507.55404325,2955314.9507333334,239.7780467386333,949657.6703183332,76156.98902433334,4,7
80,"(4, 8)",11326.731901267502,4119942.3103166665,3776.98956084575,3163445.395975,170.35986645615833,887243.9387783334,69048.58391858333,4,8
81,"(4, 9)",-1623.0542973774168,4248624.927658333,-8505.495486976668,3387126.749925,178.01662255458334,801276.2685550001,60009.05657925,4,9
82,"(4, 10)",-12391.129806736666,4402360.750208333,-18678.632004712497,3610379.2293,138.66723544629167,737621.333565,54206.94444925,4,10
83,"(4, 11)",-20308.01159784525,4544439.242525,-26235.611533266667,3809583.0204,109.58244304690834,683512.5780733334,51235.23310383333,4,11
84,"(4, 12)",-24655.232444635836,4625448.283866667,-30294.011810225,3952606.5186333335,98.46867457979168,625373.5375225,47381.207169416666,4,12
85,"(4, 13)",-25283.950993725,4693050.2163,-30121.763843475,4101460.955408333,97.54085172436666,549616.0693633334,41878.51098425,4,13
86,"(4, 14)",-20655.006700890837,4939752.643483334,-25110.12807083333,4396065.495475,71.95446595991666,504345.4120025,39270.05618575001,4,14
87,"(4, 15)",-9668.26303673,5356624.635208334,-14186.163460820831,4799496.519391667,70.55829658116666,515305.8673583333,41748.68497191667,4,15
88,"(4, 16)",5281.498841295416,5790522.775966668,118.0449220683333,5169274.320866666,73.56765955375,571283.1037300001,49893.52497325,4,16
89,"(4, 17)",20386.339006445836,6015266.372341666,14746.866246991667,5338907.3717083335,88.65232060491667,621722.0489866666,54541.38585308333,4,17
90,"(4, 18)",32032.600916416668,5838679.441316666,26414.114551166665,5163655.721141666,102.590360556575,622841.1020975,52078.78788258333,4,18
91,"(4, 19)",38355.14834183334,5436688.3391166665,32942.84841525,4789523.802808333,126.20164859358331,599583.1046450001,47430.10444041667,4,19
92,"(4, 20)",39424.80923225,5101930.970383333,34065.56351225,4473845.749133333,133.09556754508333,584269.5883000001,43653.59103725,4,20
93,"(4, 21)",35547.415644166664,4593712.653616667,30360.440453916668,3980104.0383833335,167.60359983474166,572254.0422491668,41202.424979166666,4,21
94,"(4, 22)",28781.745582166663,3758647.375925,24116.29931183333,3188195.329983333,172.21610350935833,533367.7581966666,36919.53259283334,4,22
95,"(4, 23)",22835.390408416668,3012900.0314333336,18838.373904833334,2518426.26755,181.02421148666664,463136.11735583335,31139.155997916667,4,23
96,"(5, 0)",25185.141054758067,3457165.235709677,23354.877661290324,3232868.593903226,25.73445132846774,210261.38341774195,14011.734326854836,5,0
97,"(5, 1)",22856.040156612904,3121949.689056452,21494.04810653226,2949542.3323225807,19.19740052483871,161440.07446370966,10949.535485967745,5,1
98,"(5, 2)",21315.030148548387,2906054.8397500003,20104.163371532257,2750877.948701613,20.86041983919355,144733.81105967742,10418.552189169355,5,2
99,"(5, 3)",20415.53012669355,2774227.417669355,19186.28961387097,2610570.9312580647,13.309877225,152120.01692499997,11523.447686241936,5,3
100,"(5, 4)",20466.079962419357,2751945.7939274195,18952.66638145161,2545462.991483871,15.867928269758064,190318.41459112905,16152.698296435485,5,4
101,"(5, 5)",22096.387125887097,2946660.6478225803,19921.903156935485,2653171.4186048387,26.34391986548387,268465.0341612903,24991.814201048383,5,5
102,"(5, 6)",23459.939926370967,3353263.2660241933,20442.23684532258,2948712.5669193547,39.09526066409677,369423.4876758065,35070.30183112903,5,6
103,"(5, 7)",19563.635034596773,3828187.3083790326,15929.17252035484,3370165.0988145163,39.00255277572581,419309.1570290323,38663.46165016129,5,7
104,"(5, 8)",12293.292289541934,4357207.583008064,8382.409683668548,3885409.876798387,39.365372544072585,434833.86466370965,36914.6526291129,5,8
105,"(5, 9)",4023.4972554387095,4991824.54242742,71.65515846780644,4505099.614572581,46.62520152419354,451370.7187096774,35300.189358225805,5,9
106,"(5, 10)",-4068.4302516637176,5572484.494524193,-8167.48521455508,5074009.837588709,47.01720711153226,464342.63218225806,34086.548077741936,5,10
107,"(5, 11)",-8893.162887879596,6011676.500435484,-12911.931106760218,5512883.05541129,46.21202191864516,463814.46503145166,34933.429504032254,5,11
